Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
11.15,0,1.0949403597251277660066008981,1.09494035972513,1.09494035972513,1.09494035972513,1.09494035972513,0,0.0000000,0.0000000,0,7.1226098015843447547713743829,18.383126196823336105175424083,18.317029806429043177019435799,233777400
11.16,0,1.0949041115075193260066008981,1.09490411150752,1.09490411150752,1.09490411150752,1.09490411150752,0,0.0000000,0.0000000,0,7.1191492793815447547713743826,18.378769579482480224685052159,18.313450120094603406690168045,233987100
11.17,0,1.0948679270703788360066008981,1.09486792707038,1.09486792707038,1.09486792707038,1.09486792707038,0,0.0000000,0.0000000,0,7.1156952498223547547713743828,18.374416481553071543611619745,18.309874113839908718136418301,234196800
11.18,0,1.0948317013751541560066008981,1.09483170137515,1.09483170137515,1.09483170137515,1.09483170137515,0,0.0000000,0.0000000,0,7.1122474130890747547713743829,18.370061067273367021469561754,18.306297032121598710468029063,234406400
11.19,0,1.0947956373833989660066008981,1.0947956373834,1.0947956373834,1.0947956373834,1.0947956373834,0,0.0000000,0.0000000,0,7.1088033693636347547713743827,18.365712287813219775009509294,18.302726139893464836963724726,234616100
11.20,0,1.0947596350567332360066008981,1.09475963505673,1.09475963505673,1.09475963505673,1.09475963505673,0,0.0000000,0.0000000,0,7.105366718827674754771374382,18.36136553044883029488901619,18.29915771234084555801165226,234825800
11.21,0,1.0947237923568732260066008981,1.09472379235687,1.09472379235687,1.09472379235687,1.09472379235687,0,0.0000000,0.0000000,0,7.1019356387605447547713743826,18.357016896130580868975911736,18.295588558700555569070854044,235035400
11.22,0,1.0946878102456223460066008981,1.09468781024562,1.09468781024562,1.09468781024562,1.09468781024562,0,0.0000000,0.0000000,0,7.0985107751444747547713743823,18.352675634660770764266912542,18.292026211369302597921239809,235245100
11.23,0,1.0946521890274365560066008981,1.09465218902744,1.09465218902744,1.09465218902744,1.09465218902744,0,0.0000000,0.0000000,0,7.0950907052607847547713743817,18.348330313733849867457159038,18.288461353440280663247118359,235454800
11.24,0,1.0946164269767157660066008981,1.09461642697672,1.09461642697672,1.09461642697672,1.09461642697672,0,0.0000000,0.0000000,0,7.0916769063799947547713743827,18.343993281531593521816314286,18.284904044019814830798937772,235664400
11.25,0,1.0945807257382825860066008981,1.09458072573828,1.09458072573828,1.09458072573828,1.09458072573828,0,0.0000000,0.0000000,0,7.088268624499064754771374383,18.339653197501770588331255855,18.281345048422725789465873214,235874100
11.26,0,1.0945452825963381760066008981,1.09454528259634,1.09454528259634,1.09454528259634,1.09454528259634,0,0.0000000,0.0000000,0,7.0848659910604847547713743822,18.335320461532971074710623543,18.277792827060776446360280783,236083800
11.27,0,1.0945099011862646460066008981,1.09450990118626,1.09450990118626,1.09450990118626,1.09450990118626,0,0.0000000,0.0000000,0,7.081468774980764754771374382,18.330984385851073801546944118,18.274238682981642657585838772,236293400
11.28,0,1.0944744781326093760066008981,1.09447447813261,1.09447447813261,1.09447447813261,1.09447447813261,0,0.0000000,0.0000000,0,7.0780779306063547547713743828,18.326656785466350653400729575,18.270692232109914927033628111,236503100
11.29,0,1.0944391143977895360066008981,1.09443911439779,1.09443911439779,1.09443911439779,1.09443911439779,0,0.0000000,0.0000000,0,7.0746931810309447547713743821,18.322326991303174443841032251,18.267144793760089279236044876,236712800
11.30,0,1.0944038099443025360066008981,1.0944038099443,1.0944038099443,1.0944038099443,1.0944038099443,0,0.0000000,0.0000000,0,7.0713134805822147547713743821,18.318003725025545060652488187,18.263603450619904464534395263,236922400
11.31,0,1.0943686627347156360066008981,1.09436866273472,1.09436866273472,1.09436866273472,1.09436866273472,0,0.0000000,0.0000000,0,7.0679389752785947547713743819,18.313677489983330139154424531,18.260060481234426303147103265,237132100
11.32,0,1.0943334757316942060066008981,1.09433347573169,1.09433347573169,1.09433347573169,1.09433347573169,0,0.0000000,0.0000000,0,7.0645714652978247547713743825,18.309354692769256682927990031,18.256521106906491501319351376,237341800
11.33,0,1.0942985468979887660066008981,1.09429854689799,1.09429854689799,1.09429854689799,1.09429854689799,0,0.0000000,0.0000000,0,7.0612079049511947547713743824,18.305037293686308673288677312,18.252986896353589348108844947,237551400
11.34,0,1.0942635751964186560066008981,1.09426357519642,1.09426357519642,1.09426357519642,1.09426357519642,0,0.0000000,0.0000000,0,7.0578495173360547547713743818,18.300717240933471888202103138,18.24945131328178129616269355,237761100
11.35,0,1.0942287625899027760066008981,1.0942287625899,1.0942287625899,1.0942287625899,1.0942287625899,0,0.0000000,0.0000000,0,7.054498225559674754771374382,18.296400597922439969558565414,18.245919298623353407132402138,237970800
11.36,0,1.0941938093532254860066008981,1.09419380935323,1.09419380935323,1.09419380935323,1.09419380935323,0,0.0000000,0.0000000,0,7.051152406857794754771374383,18.292087029925632891465332552,18.242390566832028880741119562,238180400
11.37,0,1.0941591128235586660066008981,1.09415911282356,1.09415911282356,1.09415911282356,1.09415911282356,0,0.0000000,0.0000000,0,7.0478112384556647547713743822,18.287778919903174191714512653,18.238867046610932298017779859,238390100
11.38,0,1.0941244722781891760066008981,1.09412447227819,1.09412447227819,1.09412447227819,1.09412447227819,0,0.0000000,0.0000000,0,7.0444763434596347547713743827,18.283469203689716242693431177,18.235343008758865053055054112,238599800
11.39,0,1.0940897919851979460066008981,1.0940897919852,1.0940897919852,1.0940897919852,1.0940897919852,0,0.0000000,0.0000000,0,7.0411465449860047547713743826,18.279161213707895165381144811,18.231821151518659478020918387,238809400
11.40,0,1.0940553675984581460066008981,1.09405536759846,1.09405536759846,1.09405536759846,1.09405536759846,0,0.0000000,0.0000000,0,7.0378228202590847547713743827,18.274856614718359440758162415,18.228302832319903975310448975,239019100
11.41,0,1.0940208997811742960066008981,1.09402089978117,1.09402089978117,1.09402089978117,1.09402089978117,0,0.0000000,0.0000000,0,7.0345041235393047547713743821,18.270553606671113842094360274,18.224786580787092064286864376,239228800
11.42,0,1.0939864900996117960066008981,1.09398649009961,1.09398649009961,1.09398649009961,1.09398649009961,0,0.0000000,0.0000000,0,7.0311912238463847547713743823,18.266252382863937777542764215,18.221272557778723216821353615,239438400
11.43,0,1.0939521372148354960066008981,1.09395213721484,1.09395213721484,1.09395213721484,1.09395213721484,0,0.0000000,0.0000000,0,7.0278836754376447547713743825,18.261954451550234440167731303,18.217761983693221831999354886,239648100
11.44,0,1.0939179400905167860066008981,1.09391794009052,1.09391794009052,1.09391794009052,1.09391794009052,0,0.0000000,0.0000000,0,7.0245812014329547547713743819,18.257658025407186381332136203,18.214253404307447454932330548,239857700
11.45,0,1.0938837996904130160066008981,1.09388379969041,1.09388379969041,1.09388379969041,1.09388379969041,0,0.0000000,0.0000000,0,7.0212845019984247547713743817,18.253363859588819074216591158,18.210747435814745593067340885,240067400
11.46,0,1.0938496159783729860066008981,1.09384961597837,1.09384961597837,1.09384961597837,1.09384961597837,0,0.0000000,0.0000000,0,7.0179928313678447547713743822,18.249076472605523546843194439,18.2072477396096017551147298,240277100
11.47,0,1.0938155879183180960066008981,1.09381558791832,1.09381558791832,1.09381558791832,1.09381558791832,0,0.0000000,0.0000000,0,7.0105245029142058842340138871,18.244783057330010821416971126,18.203849361509138521485566777,240486800
11.48,0,1.0937816164742426960066008981,1.09378161647424,1.09378161647424,1.09378161647424,1.09378161647424,0,0.0000000,0.0000000,0,7.0067005206688003663683214248,18.240495670555847499625001166,18.20036260954863490688182937,240696400
11.49,0,1.0937477996102370360066008981,1.09374779961024,1.09374779961024,1.09374779961024,1.09374779961024,0,0.0000000,0.0000000,0,7.0028832673708254569844645423,18.236211186190928611528711371,18.196878434212604792130917282,240906100
11.50,0,1.0937138405702783760066008981,1.09371384057028,1.09371384057028,1.09371384057028,1.09371384057028,0,0.0000000,0.0000000,0,6.999072311176225930225472577,18.231929290840620376418172855,18.193396578179940990773253392,241115700
11.51,0,1.0936801347567594960066008981,1.09368013475676,1.09368013475676,1.09368013475676,1.09368013475676,0,0.0000000,0.0000000,0,6.9952667594211580193999566255,18.227648261199753469025971573,18.189915637142077561228333542,241325400
11.52,0,1.0936464866913930960066008981,1.09364648669139,1.09364648669139,1.09364648669139,1.09364648669139,0,0.0000000,0.0000000,0,6.9914686032494679578165277893,18.223371052749268721088500555,18.18643802123169359776749712,241535100
11.53,0,1.0936127917857016360066008981,1.0936127917857,1.0936127917857,1.0936127917857,1.0936127917857,0,0.0000000,0.0000000,0,6.9876759729602847900354245231,18.219095324114503352738000694,18.182961819119896297196178319,241744700
11.54,0,1.0935792525526158260066008981,1.09357925255262,1.09357925255262,1.09357925255262,1.09357925255262,0,0.0000000,0.0000000,0,6.9838889907664690733222351264,18.214820781569853135800026614,18.179486792975580732007269351,241954400
11.55,0,1.0935457674127421260066008981,1.09354576741274,1.09354576741274,1.09354576741274,1.09354576741274,0,0.0000000,0.0000000,0,6.9801093559020555550501048982,18.210545624469959868130028332,18.176011489407624728417924171,242164100
11.56,0,1.0935124378702816760066008981,1.09351243787028,1.09351243787028,1.09351243787028,1.09351243787028,0,0.0000000,0.0000000,0,6.9763351676008133333190403754,18.206276257991820276136695813,18.172541098404648855905015107,242373800
11.57,0,1.0934789636191079060066008981,1.09347896361911,1.09347896361911,1.09347896361911,1.09347896361911,0,0.0000000,0.0000000,0,6.9725671250962943442505594957,18.202009271909961245139574738,18.169072854682865536739607174,242583400
11.58,0,1.0934457426240497860066008981,1.09344574262405,1.09344574262405,1.09344574262405,1.09344574262405,0,0.0000000,0.0000000,0,6.9688055276217191183403665175,18.197739913745177992312706256,18.165602901581646413465931805,242793100
11.59,0,1.0934125758500226760066008981,1.09341257585002,1.09341257585002,1.09341257585002,1.09341257585002,0,0.0000000,0.0000000,0,6.9650500744100609973357930593,18.193477583765648198933605203,18.162138868021308312815877384,243002800
11.60,0,1.0933794632620161460066008981,1.09337946326202,1.09337946326202,1.09337946326202,1.09337946326202,0,0.0000000,0.0000000,0,6.9613013416933404849626593398,18.189218132828170600467272104,18.158677388091827231475545686,243212400
11.61,0,1.0933463058251046360066008981,1.0933463058251,1.0933463058251,1.0933463058251,1.0933463058251,0,0.0000000,0.0000000,0,6.9575583286966395173424832969,18.184956282825250701986610116,18.155214172955708238588938401,243422100
11.62,0,1.0933133005044333060066008981,1.09331330050443,1.09331330050443,1.09331330050443,1.09331330050443,0,0.0000000,0.0000000,0,6.9538208576503772193451555059,18.180700059956204819300958515,18.151755736435608004025753035,243631700
11.63,0,1.0932803492652408360066008981,1.09328034926524,1.09328034926524,1.09328034926524,1.09328034926524,0,0.0000000,0.0000000,0,6.9500894277864183115739372299,18.176446346390219749263164779,18.148299549747976700335392272,243841400
11.64,0,1.0932473523218118960066008981,1.09324735232181,1.09324735232181,1.09324735232181,1.09324735232181,0,0.0000000,0.0000000,0,6.9463647383364033512944167621,18.172190413219448922390234197,18.144841777449881975419763126,244051100
11.65,0,1.0932146071394216260066008981,1.09321460713942,1.09321460713942,1.09321460713942,1.09321460713942,0,0.0000000,0.0000000,0,6.9426461425060042746281120439,18.167942214277012230809808055,18.141390495057329254492584879,244260700
11.66,0,1.0931819159346811260066008981,1.09318191593468,1.09318191593468,1.09318191593468,1.09318191593468,0,0.0000000,0.0000000,0,6.9389337625270201529051455706,18.163691308329956860255539784,18.137937228884219153765303381,244470400
11.67,0,1.0931492779156581360066008981,1.09314927791566,1.09314927791566,1.09314927791566,1.09314927791566,0,0.0000000,0.0000000,0,6.935226143658404354642733002,18.159446036719616242337189361,18.134488742840107418764986311,244680100
11.68,0,1.0931164928011769760066008981,1.09311649280118,1.09311649280118,1.09311649280118,1.09311649280118,0,0.0000000,0.0000000,0,6.9315258390977573835666945565,18.155199763419740999363147681,18.131039660682435715364156424,244889700
11.69,0,1.0930840593187226360066008981,1.09308405931872,1.09308405931872,1.09308405931872,1.09308405931872,0,0.0000000,0.0000000,0,6.9278306250456526081942458915,18.150958874581693411456773169,18.127595156571616436394377342,245099400
11.70,0,1.0930515809127072760066008981,1.09305158091271,1.09305158091271,1.09305158091271,1.09305158091271,0,0.0000000,0.0000000,0,6.9241424467674605054813231863,18.146717431675859192634860632,18.12415041791092581959985856,245309100
11.71,0,1.0930190533086315960066008981,1.09301905330863,1.09301905330863,1.09301905330863,1.09301905330863,0,0.0000000,0.0000000,0,6.9204599804657002270677010569,18.142477453370175644163492153,18.120707078098972696244850479,245518700
11.72,0,1.0929867762405970560066008981,1.0929867762406,1.0929867762406,1.0929867762406,1.0929867762406,0,0.0000000,0.0000000,0,6.9167830023329364935566407629,18.138243894267779769004241628,18.117269156450373550130502318,245728400
11.73,0,1.0929545541404692560066008981,1.09295455414047,1.09295455414047,1.09295455414047,1.09295455414047,0,0.0000000,0.0000000,0,6.9131120576482598622137306017,18.134008237110189958323476522,18.113829743552865047938055125,245938000
11.74,0,1.0929222827403900060066008981,1.09292228274039,1.09292228274039,1.09292228274039,1.09292228274039,0,0.0000000,0.0000000,0,6.9094472995716822423906044711,18.129774461196105309506943078,18.110392068430119290838516477,246147700
11.75,0,1.0928900630065435860066008981,1.09289006300654,1.09289006300654,1.09289006300654,1.09289006300654,0,0.0000000,0.0000000,0,6.9057887733913527321872689091,18.125548925959231159371872123,18.106961290385449973753505711,246357400
11.76,0,1.0928579959052089060066008981,1.09285799590521,1.09285799590521,1.09285799590521,1.09285799590521,0,0.0000000,0.0000000,0,6.9021355322572661057467532552,18.121319354780622088149561414,18.103527446278539622944525654,246567100
11.77,0,1.0928259796240618260066008981,1.09282597962406,1.09282597962406,1.09282597962406,1.09282597962406,0,0.0000000,0.0000000,0,6.8984881214666000287733663272,18.117091965852459403501510385,18.100095582475584363812419248,246776700
11.78,0,1.0927939146847733060066008981,1.09279391468477,1.09279391468477,1.09279391468477,1.09279391468477,0,0.0000000,0.0000000,0,6.8948473941593093021800215019,18.112867812505623156534491557,18.09666655525711023035022003,246986400
11.79,0,1.0927620002772735860066008981,1.09276200027727,1.09276200027727,1.09276200027727,1.09276200027727,0,0.0000000,0.0000000,0,6.8912122495488544296925389971,18.108650298413070836352429331,18.093243122671872142830885866,247196100
11.80,0,1.0927302383681416860066008981,1.09273023836814,1.09273023836814,1.09273023836814,1.09273023836814,0,0.0000000,0.0000000,0,6.8875826098972073206625527127,18.104430062241636194997186891,18.089817690248977413231861896,247405700
11.81,0,1.0926984271370543060066008981,1.09269842713705,1.09269842713705,1.09269842713705,1.09269842713705,0,0.0000000,0.0000000,0,6.8839589974755770999599532255,18.10021191413508190171012339,18.086394161097738402404114887,247615400
11.82,0,1.0926666661226401060066008981,1.09266666612264,1.09266666612264,1.09266666612264,1.09266666612264,0,0.0000000,0.0000000,0,6.8803406192970985417277698743,18.095995604803275709339601982,18.082972331205227227932075141,247825100
11.83,0,1.0926350557156859060066008981,1.09263505571569,1.09263505571569,1.09263505571569,1.09263505571569,0,0.0000000,0.0000000,0,6.8767291898391521229219388369,18.091782338902488106989783358,18.079553180721815344373815632,248034700
11.84,0,1.0926034944632505360066008981,1.09260349446325,1.09260349446325,1.09260349446325,1.09260349446325,0,0.0000000,0.0000000,0,6.8731241930445355627865370121,18.087572527558332606115457478,18.07613704155286720675532236,248244400
11.85,0,1.0925718857480306660066008981,1.09257188574803,1.09257188574803,1.09257188574803,1.09257188574803,0,0.0000000,0.0000000,0,6.8695228203531564467162210954,18.083366477523393645196646426,18.072724157590924122298512788,248454100
11.86,0,1.0925404273281866160066008981,1.09254042732819,1.09254042732819,1.09254042732819,1.09254042732819,0,0.0000000,0.0000000,0,6.865928824865322467185183948,18.079159860193757056892048626,18.069311023924582462652222024,248663700
11.87,0,1.0925090181708546160066008981,1.09250901817085,1.09250901817085,1.09250901817085,1.09250901817085,0,0.0000000,0.0000000,0,6.8623410057926355335450594655,18.074951727150417479093272025,18.065896869196307028521605605,248873400
11.88,0,1.0924777602432400260066008981,1.09247776024324,1.09247776024324,1.09247776024324,1.09247776024324,0,0.0000000,0.0000000,0,6.8587570854140076086872496284,18.070747428305646820916925534,18.062486029296750111248168902,249083100
11.89,0,1.0924463493159882760066008981,1.09244634931599,1.09244634931599,1.09244634931599,1.09244634931599,0,0.0000000,0.0000000,0,6.8551798937381120343590860525,18.066552078407650393743150033,18.059082655487915537596891074,249292700
11.90,0,1.0924151897517564160066008981,1.09241518975176,1.09241518975176,1.09241518975176,1.09241518975176,0,0.0000000,0.0000000,0,6.8516084222505850706390638781,18.062353651354103408812125317,18.055676993212947509798415775,249502400
11.91,0,1.0923840805119069860066008981,1.09238408051191,1.09238408051191,1.09238408051191,1.09238408051191,0,0.0000000,0.0000000,0,6.8480437240271128972960261212,18.058159002458468562655114937,18.05227460263716756721238445,249712000
11.92,0,1.0923529201767503660066008981,1.09235292017675,1.09235292017675,1.09235292017675,1.09235292017675,0,0.0000000,0.0000000,0,6.8444833982782060448256770398,18.053960125928190372607307555,18.048868989399487251675254629,249921700
11.93,0,1.0923219079084806760066008981,1.09232190790848,1.09232190790848,1.09232190790848,1.09232190790848,0,0.0000000,0.0000000,0,6.8409296211350350169538368549,18.049769234482550834378073538,18.045470058495369169977509694,250131400
11.94,0,1.0922908456747609160066008981,1.09229084567476,1.09229084567476,1.09229084567476,1.09229084567476,0,0.0000000,0.0000000,0,6.8373809379635431554278371824,18.045579226705126230813993233,18.042072050066965155560569742,250341000
11.95,0,1.0922600324433224960066008981,1.09226003244332,1.09226003244332,1.09226003244332,1.09226003244332,0,0.0000000,0.0000000,0,6.8338382018130581527218708788,18.041392043216103345484766022,18.038676538013662159325382222,250550700
11.96,0,1.0922290683645447660066008981,1.09222906836454,1.09222906836454,1.09222906836454,1.09222906836454,0,0.0000000,0.0000000,0,6.8303000580583048097488513247,18.03720631474175630788168629,18.035282411374387063613309748,250760400
11.97,0,1.0921982520391906960066008981,1.09219825203919,1.09219825203919,1.09219825203919,1.09219825203919,0,0.0000000,0.0000000,0,6.8267693366506350090905283786,18.033023935639295463348049378,18.031891206700616047068098541,250970000
11.98,0,1.0921675857983705560066008981,1.09216758579837,1.09216758579837,1.09216758579837,1.09216758579837,0,0.0000000,0.0000000,0,6.8232431291478364432210948954,18.028838274350839737011287203,18.028497546394351028457144993,251179700
11.99,0,1.0921368662509482760066008981,1.09213686625095,1.09213686625095,1.09213686625095,1.09213686625095,0,0.0000000,0.0000000,0,6.8197235424010438862835802167,18.024662431197967785274687659,18.025112051604557783428045947,251389400
12.00,0,1.0921062957202586460066008981,1.09210629572026,1.09210629572026,1.09210629572026,1.09210629572026,0,0.0000000,0.0000000,0,6.8162089217956193011693863187,18.020485605403198389488893858,18.021725965321958856413690687,251599000
12.01,0,1.0920757728232188860066008981,1.09207577282322,1.09207577282322,1.09207577282322,1.09207577282322,0,0.0000000,0.0000000,0,6.8126990434425903268129379801,18.016310654660336281473332943,18.018341604497502971113691,251808700
12.02,0,1.0920452988754192360066008981,1.09204529887542,1.09204529887542,1.09204529887542,1.09204529887542,0,0.0000000,0.0000000,0,6.8091960527428731697529622573,18.012134619380188639739379524,18.0149565691464398391565614,252018400
12.03,0,1.0920147726705557060066008981,1.09201477267056,1.09201477267056,1.09201477267056,1.09201477267056,0,0.0000000,0.0000000,0,6.8056981027073269013195816519,18.007964075067196731046306573,18.011576190071725857705886494,252228000
12.04,0,1.0919843941770504260066008981,1.09198439417705,1.09198439417705,1.09198439417705,1.09198439417705,0,0.0000000,0.0000000,0,6.8022059925370120787783844587,18.003797267772110756146673356,18.008199044720361490827603703,252437700
12.05,0,1.0919541633633827060066008981,1.09195416336338,1.09195416336338,1.09195416336338,1.09195416336338,0,0.0000000,0.0000000,0,6.7987199445392806114810045773,17.999627442887806137613143376,18.004819657366744187853287008,252647400
12.06,0,1.0919237801981311960066008981,1.09192378019813,1.09192378019813,1.09192378019813,1.09192378019813,0,0.0000000,0.0000000,0,6.795238711703915841174773625,17.995464485702484932529505088,18.001446041614758978619332758,252857000
12.07,0,1.0918936436499194660066008981,1.09189364364992,1.09189364364992,1.09189364364992,1.09189364364992,0,0.0000000,0.0000000,0,6.7917626625577368927295821803,17.991302671413920307155687253,17.998073556677708843442067953,253066700
12.08,0,1.0918634546874643960066008981,1.09186345468746,1.09186345468746,1.09186345468746,1.09186345468746,0,0.0000000,0.0000000,0,6.7882931269745671078927618613,17.987139719449983916387994697,17.994700352639398945543992044,253276400
12.09,0,1.0918334122795447660066008981,1.09183341227954,1.09183341227954,1.09183341227954,1.09183341227954,0,0.0000000,0.0000000,0,6.7848279503787669903901328871,17.98298204051620173972323144,17.99133162755302480157760118,253486000
12.10,0,1.0918033173950172260066008981,1.09180331739502,1.09180331739502,1.09180331739502,1.09180331739502,0,0.0000000,0.0000000,0,6.7813688857412499087389109127,17.978822518511099134020008914,17.987961611744082929406434077,253695700
12.11,0,1.0917733711560647660066008981,1.09177337115606,1.09177337115606,1.09177337115606,1.09177337115606,0,0.0000000,0.0000000,0,6.7779159016150720962477070404,17.974670981802427334837423607,17.984598270301497190393122904,253905400
12.12,0,1.0917435682232549260066008981,1.09174356822326,1.09174356822326,1.09174356822326,1.09174356822326,0,0.0000000,0.0000000,0,6.774467927846161191850946045,17.970515673036844489257478916,17.981232075856779408181051031,254115000
12.13,0,1.0917136137208427260066008981,1.09171361372084,1.09171361372084,1.09171361372084,1.09171361372084,0,0.0000000,0.0000000,0,6.7710241636269948612529367452,17.966366014957979210029836969,17.977870666144411621670016278,254324700
12.14,0,1.0916838057654949260066008981,1.0916838057655,1.0916838057655,1.0916838057655,1.0916838057655,0,0.0000000,0.0000000,0,6.7675882775301678785967084811,17.962216846678573829806310534,17.974509852315975828562741104,254534400
12.15,0,1.0916541440294711060066008981,1.09165414402947,1.09165414402947,1.09165414402947,1.09165414402947,0,0.0000000,0.0000000,0,6.7641563993808664771908723473,17.958072920348003666540240339,17.971153491714947062243995585,254744000
12.16,0,1.0916244287752284060066008981,1.09162442877523,1.09162442877523,1.09162442877523,1.09162442877523,0,0.0000000,0.0000000,0,6.760730051502228322739737165,17.953926377708292031435029774,17.967795213686599484118847606,254953700
12.17,0,1.0915947586827615360066008981,1.09159475868276,1.09159475868276,1.09159475868276,1.09159475868276,0,0.0000000,0.0000000,0,6.7573090099591696217820299906,17.949782121939942915426358477,17.964438991768989940537494148,255163400
12.18,0,1.0915652350070895960066008981,1.09156523500709,1.09156523500709,1.09156523500709,1.09156523500709,0,0.0000000,0.0000000,0,6.753893320214565148460780164,17.945644198946587839259536066,17.961088103891474730951527188,255373000
12.19,0,1.0915357575739906460066008981,1.09153575757399,1.09153575757399,1.09153575757399,1.09153575757399,0,0.0000000,0.0000000,0,6.7504831583351640276458782607,17.941503535733249708723403105,17.957735197893757645149846833,255582700
12.20,0,1.0915062263530571860066008981,1.09150622635306,1.09150622635306,1.09150622635306,1.09150622635306,0,0.0000000,0.0000000,0,6.747079500378679601084655899,17.937367353005169575117936454,17.954386121682347086757380203,255792400
12.21,0,1.0914768393139442660066008981,1.09147683931394,1.09147683931394,1.09147683931394,1.09147683931394,0,0.0000000,0.0000000,0,6.74367976867835380489863102,17.933235561568183257698105167,17.951040809017553462361167223,256002000
12.22,0,1.0914474972939314860066008981,1.09144749729393,1.09144749729393,1.09144749729393,1.09144749729393,0,0.0000000,0.0000000,0,6.7402855392871057104179261185,17.929101684341858476090476136,17.947694008221562544574584306,256211700
12.23,0,1.0914183015295787660066008981,1.09141830152958,1.09141830152958,1.09141830152958,1.09141830152958,0,0.0000000,0.0000000,0,6.7368965345422072805339431748,17.924969803989433874356394856,17.944349027646845848510953223,256421300
12.24,0,1.0913890508564342560066008981,1.09138905085643,1.09138905085643,1.09138905085643,1.09138905085643,0,0.0000000,0.0000000,0,6.7335140304917718569940138052,17.920846249268547945314764109,17.941010990304352676484402431,256631000
12.25,0,1.0913598463713093060066008981,1.09135984637131,1.09135984637131,1.09135984637131,1.09135984637131,0,0.0000000,0.0000000,0,6.7301358726281813759196559486,17.916718357733338495789301711,17.937669644160993327066977381,256840700
12.26,0,1.0913307857886273960066008981,1.09133078578863,1.09133078578863,1.09133078578863,1.09133078578863,0,0.0000000,0.0000000,0,6.7267637906948249354108761436,17.912594398363710040338547525,17.934331682618416785811656994,257050400
12.27,0,1.0913016702071929460066008981,1.09130167020719,1.09130167020719,1.09130167020719,1.09130167020719,0,0.0000000,0.0000000,0,6.7233963301858930391934946078,17.908470926806414686998655292,17.930994319886103285086138193,257260000
12.28,0,1.0912726985971473760066008981,1.09127269859715,1.09127269859715,1.09127269859715,1.09127269859715,0,0.0000000,0.0000000,0,6.7200335671399618938062383987,17.904348948341015624112429174,17.927658370144305542817081696,257469700
12.29,0,1.0912437730482130660066008981,1.09124377304821,1.09124377304821,1.09124377304821,1.09124377304821,0,0.0000000,0.0000000,0,6.7166779470661577593276026546,17.900232186253910109566111509,17.924326840487597996085429676,257679300
12.30,0,1.0912148902898510160066008981,1.09121489028985,1.09121489028985,1.09121489028985,1.09121489028985,0,0.0000000,0.0000000,0,6.7133260765188739507350349546,17.896119674932274988879498412,17.920998960285671238520622661,257889000
12.31,0,1.0911859524137542460066008981,1.09118595241375,1.09118595241375,1.09118595241375,1.09118595241375,0,0.0000000,0.0000000,0,6.7099793241666752957113327159,17.892003885470861028052244036,17.917668626532449873668068886,258098700
12.32,0,1.0911571595043629960066008981,1.09115715950436,1.09115715950436,1.09115715950436,1.09115715950436,0,0.0000000,0.0000000,0,6.7066377892049980007952229981,17.887890715882232609208384549,17.914340615963302726433724451,258308300
12.33,0,1.0911285103023236460066008981,1.09112851030232,1.09112851030232,1.09112851030232,1.09112851030232,0,0.0000000,0.0000000,0,6.7033033244921268668996191758,17.883782734096841253920053716,17.911017000561766238299042416,258518000
12.34,0,1.0910998060044229460066008981,1.09109980600442,1.09109980600442,1.09109980600442,1.09109980600442,0,0.0000000,0.0000000,0,6.6999723755514624245202255104,17.879673865720071720870880855,17.90769287466801805386490554,258727700
12.35,0,1.0910712444672965760066008981,1.0910712444673,1.0910712444673,1.0910712444673,1.0910712444673,0,0.0000000,0.0000000,0,6.6966479184050351506129781779,17.875568446115516159334221421,17.904371737065971539218629841,258937400
12.36,0,1.0910426265548831860066008981,1.09104262655488,1.09104262655488,1.09104262655488,1.09104262655488,0,0.0000000,0.0000000,0,6.6933266290661184136950928376,17.871463485351821151792148097,17.901051180397692351499433392,259147000
12.37,0,1.0910141524533106160066008981,1.09101415245331,1.09101415245331,1.09101415245331,1.09101415245331,0,0.0000000,0.0000000,0,6.6900126530705127442622737471,17.86736268890834331223599471,17.897734187160598813893914099,259356700
12.38,0,1.0909856220248604560066008981,1.09098562202486,1.09098562202486,1.09098562202486,1.09098562202486,0,0.0000000,0.0000000,0,6.6867029664332500516661548056,17.863262885214839939817119732,17.894418202099888979750488404,259566400
12.39,0,1.0909572352404442360066008981,1.09095723524044,1.09095723524044,1.09095723524044,1.09095723524044,0,0.0000000,0.0000000,0,6.68339844516063086640244027,17.859165424600344706044026646,17.891104314651895076680213817,259776000
12.40,0,1.0909288920710623260066008981,1.09092889207106,1.09092889207106,1.09092889207106,1.09092889207106,0,0.0000000,0.0000000,0,6.6800991348007770978227640379,17.855070014554498461991807144,17.88779228752916117301267199,259985700
12.41,0,1.0909005914877572660066008981,1.09090059148776,1.09090059148776,1.09090059148776,1.09090059148776,0,0.0000000,0.0000000,0,6.6768048881761007355884121273,17.85097645790450279820991993,17.884481961609164564871331578,260195300
12.42,0,1.0908723344616658060066008981,1.09087233446167,1.09087233446167,1.09087233446167,1.09087233446167,0,0.0000000,0.0000000,0,6.6735159276551222298854366783,17.846880499299251350029620539,17.881169890172724858817835254,260405000
