# Time (s),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reference length (cm),Reference area (cm²)
14.594,1.633,2643.066,456.9,0.262,0.003,61.806,43.167,0,0.534,0.395,0.019,0.121,0.538,0.42,1.222,3.152e-4,0,-0.027,0.525,0.552,1.254e-5,870.153,0.001,335.391,0.091,6.4,32.17
14.626,1.594,2643.066,456.9,0.262,0.003,61.82,43.167,0,0.534,0.395,0.019,0.121,0.538,0.409,1.193,-1.193e-4,0,-0.028,0.525,0.553,-2.981e-6,870.059,0.001,335.388,0.09,6.4,32.17
14.657,1.554,2643.066,456.9,0.262,0.003,61.834,43.167,0,0.534,0.395,0.019,0.121,0.538,0.398,1.162,-2.736e-4,0,-0.029,0.525,0.554,-7.625e-5,869.967,0.001,335.384,0.089,6.4,32.17
14.688,1.516,2643.066,456.9,0.262,0.003,61.847,43.167,0,0.534,0.395,0.019,0.121,0.538,0.389,1.135,-1.887e-5,0,-0.03,0.525,0.555,-3.087e-4,869.876,0.001,335.381,0.089,6.4,32.17
14.718,1.528,2643.066,456.9,0.262,0.003,61.842,43.167,0,0.534,0.395,0.019,0.121,0.538,0.392,1.143,3.189e-4,0,-0.03,0.525,0.555,-3.337e-4,869.788,0.001,335.378,0.088,6.4,32.17
14.749,1.572,2643.066,456.9,0.262,0.003,61.826,43.167,0,0.534,0.395,0.019,0.121,0.538,0.403,1.176,-4.643e-4,0,-0.03,0.525,0.555,-1.781e-4,869.7,0.001,335.374,0.087,6.4,32.17
14.781,1.563,2643.066,456.9,0.262,0.003,61.829,43.167,0,0.534,0.395,0.018,0.121,0.538,0.401,1.169,3.916e-4,0,-0.031,0.525,0.556,-2.565e-4,869.611,0.001,335.371,0.086,6.4,32.17
14.812,1.596,2643.066,456.9,0.262,0.003,61.817,43.167,0,0.534,0.395,0.018,0.121,0.538,0.41,1.194,3.629e-5,0,-0.031,0.525,0.556,-1.529e-4,869.523,0.001,335.368,0.085,6.4,32.17
14.844,1.743,2643.066,456.9,0.262,0.003,61.763,43.167,0,0.534,0.395,0.018,0.121,0.539,0.449,1.304,-4.167e-4,0,-0.03,0.525,0.555,6.231e-7,869.436,0.001,335.365,0.084,6.4,32.17
14.877,1.794,2643.066,456.9,0.262,0.003,61.744,43.167,0,0.534,0.395,0.018,0.121,0.539,0.462,1.342,-3.508e-4,0,-0.031,0.525,0.556,2.618e-5,869.346,0.001,335.361,0.084,6.4,32.17
14.91,1.807,2643.066,456.9,0.262,0.003,61.739,43.167,0,0.534,0.395,0.018,0.121,0.539,0.466,1.353,-7.467e-5,0,-0.031,0.525,0.556,5.284e-5,869.256,0.001,335.358,0.083,6.4,32.17
14.943,1.81,2643.066,456.9,0.262,0.003,61.738,43.167,0,0.534,0.395,0.018,0.121,0.539,0.467,1.354,9.698e-5,0,-0.032,0.525,0.557,7.703e-5,869.169,0.001,335.355,0.082,6.4,32.17
14.976,1.861,2643.066,456.9,0.262,0.003,61.719,43.167,0,0.534,0.395,0.018,0.121,0.539,0.48,1.393,-3.221e-4,0,-0.033,0.525,0.558,1.672e-4,869.082,0.001,335.351,0.081,6.4,32.17
15.009,1.898,2643.066,456.9,0.262,0.003,61.706,43.167,0,0.534,0.395,0.018,0.121,0.539,0.49,1.421,-4.248e-4,0,-0.033,0.525,0.558,2.661e-4,868.996,0.001,335.348,0.08,6.4,32.17
15.043,1.855,2643.066,456.9,0.262,0.003,61.722,43.167,0,0.534,0.395,0.018,0.121,0.539,0.479,1.388,4.523e-4,0,-0.035,0.525,0.56,2.352e-4,868.912,0.001,335.345,0.079,6.4,32.17
15.076,1.861,2643.066,456.9,0.262,0.003,61.719,43.167,0,0.534,0.395,0.018,0.121,0.539,0.481,1.393,2.05e-4,0,-0.035,0.525,0.56,2.697e-4,868.829,0.001,335.342,0.078,6.4,32.17
15.109,1.89,2643.066,456.9,0.262,0.003,61.709,43.167,0,0.534,0.395,0.018,0.121,0.539,0.488,1.414,1.183e-4,0,-0.036,0.525,0.561,3.367e-4,868.747,0.001,335.339,0.077,6.4,32.17
15.142,1.936,2643.066,456.9,0.262,0.003,61.692,43.167,0,0.533,0.395,0.018,0.121,0.539,0.501,1.449,-4.8e-4,0,-0.037,0.525,0.562,4.354e-4,868.667,0.001,335.336,0.076,6.4,32.17
15.175,1.978,2643.066,456.9,0.262,0.003,61.677,43.167,0,0.533,0.395,0.018,0.121,0.539,0.512,1.48,-3.375e-6,0,-0.038,0.525,0.562,5.197e-4,868.586,0.001,335.333,0.075,6.4,32.17
15.208,2.034,2643.066,456.9,0.262,0.003,61.657,43.167,0,0.533,0.395,0.018,0.121,0.54,0.527,1.522,4.894e-4,0,-0.038,0.525,0.563,6.217e-4,868.507,0.001,335.33,0.074,6.4,32.17
15.242,2.132,2643.066,456.9,0.262,0.003,61.622,43.167,0,0.533,0.395,0.018,0.121,0.54,0.554,1.596,-1.639e-4,0,-0.039,0.525,0.564,8.121e-4,868.429,0.001,335.327,0.074,6.4,32.17
15.276,2.283,2643.066,456.9,0.262,0.003,61.568,43.167,0,0.533,0.395,0.018,0.121,0.541,0.595,1.71,-4.251e-4,0,-0.039,0.525,0.564,0.001,868.351,0.001,335.324,0.073,6.4,32.17
15.31,2.409,2643.066,456.9,0.262,0.003,61.524,43.167,0,0.533,0.395,0.018,0.121,0.542,0.63,1.805,7.686e-5,0,-0.04,0.525,0.565,0.001,868.273,0.001,335.321,0.072,6.4,32.17
15.345,2.419,2643.066,456.9,0.262,0.003,61.52,43.167,0,0.533,0.395,0.018,0.121,0.542,0.632,1.812,3.24e-4,0,-0.041,0.525,0.566,0.001,868.196,0.001,335.319,0.071,6.4,32.17
15.379,2.598,2643.066,456.9,0.262,0.003,61.457,43.167,0,0.533,0.395,0.018,0.121,0.543,0.682,1.948,-1.02e-4,0,-0.041,0.525,0.566,0.002,868.12,0.001,335.316,0.07,6.4,32.17
15.414,2.772,2643.066,456.9,0.262,0.003,61.397,43.167,0,0.533,0.395,0.018,0.121,0.545,0.731,2.079,-2.203e-6,0,-0.042,0.525,0.567,0.002,868.045,0.001,335.313,0.069,6.4,32.17
15.45,2.886,2643.066,456.9,0.262,0.003,61.357,43.167,0,0.533,0.395,0.018,0.121,0.545,0.762,2.165,-4.494e-4,0,-0.043,0.525,0.568,0.002,867.97,0.001,335.31,0.068,6.4,32.17
15.485,2.936,2643.066,456.9,0.262,0.003,61.34,43.167,0,0.533,0.395,0.018,0.121,0.546,0.777,2.203,-2.658e-4,0,-0.044,0.525,0.569,0.002,867.896,0.001,335.308,0.067,6.4,32.17
15.521,3.124,2643.066,456.9,0.262,0.003,61.276,43.167,0,0.533,0.395,0.018,0.121,0.547,0.83,2.345,4.761e-4,0,-0.045,0.525,0.57,0.002,867.824,0.001,335.305,0.066,6.4,32.17
15.556,3.372,2643.066,456.9,0.262,0.003,61.192,43.167,0,0.533,0.395,0.018,0.121,0.549,0.9,2.533,-2.539e-4,0,-0.045,0.525,0.57,0.003,867.752,0.001,335.302,0.066,6.4,32.17
15.593,3.404,2643.066,456.9,0.262,0.003,61.18,43.167,0,0.533,0.395,0.018,0.121,0.55,0.91,2.558,-2.906e-4,0,-0.047,0.525,0.572,0.002,867.681,0.001,335.3,0.065,6.4,32.17
15.629,3.531,2643.066,456.9,0.262,0.003,61.138,43.167,0,0.533,0.395,0.018,0.121,0.551,0.946,2.655,5.482e-5,0,-0.049,0.525,0.573,0.002,867.611,0.001,335.297,0.064,6.4,32.17
15.665,3.783,2643.066,456.9,0.262,0.003,61.054,43.167,0,0.533,0.395,0.018,0.121,0.553,1.019,2.846,6.741e-5,0,-0.049,0.525,0.574,0.003,867.543,0.001,335.294,0.063,6.4,32.17
15.702,4.168,2643.066,456.9,0.262,0.003,60.928,43.167,0,0.533,0.395,0.018,0.121,0.557,1.132,3.14,2.586e-4,0,-0.049,0.525,0.574,0.003,867.475,0.001,335.292,0.062,6.4,32.17
15.739,4.184,2643.066,456.9,0.262,0.003,60.922,43.167,0,0.533,0.395,0.018,0.12,0.557,1.137,3.152,-3.77e-4,0,-0.051,0.525,0.576,0.003,867.407,0.001,335.289,0.061,6.4,32.17
15.776,4.443,2643.066,456.9,0.262,0.003,60.839,43.167,0,0.533,0.395,0.018,0.12,0.56,1.214,3.349,-1.634e-4,0,-0.052,0.525,0.577,0.003,867.341,0.001,335.287,0.06,6.4,32.17
15.814,4.683,2643.066,456.9,0.262,0.003,60.762,43.167,0,0.533,0.395,0.018,0.12,0.562,1.286,3.534,-3.644e-5,0,-0.053,0.525,0.578,0.003,867.276,0.001,335.285,0.059,6.4,32.17
15.852,4.726,2643.066,456.9,0.262,0.003,60.748,43.167,0,0.533,0.395,0.018,0.12,0.563,1.299,3.567,4.876e-4,0,-0.056,0.525,0.581,0.003,867.211,0.001,335.282,0.058,6.4,32.17
15.889,4.99,2643.066,456.9,0.262,0.003,60.666,43.167,0,0.533,0.395,0.018,0.12,0.566,1.38,3.769,-2.651e-4,0,-0.057,0.525,0.582,0.003,867.149,0.001,335.28,0.057,6.4,32.17
15.927,5.353,2643.066,456.9,0.262,0.003,60.553,43.167,0,0.533,0.395,0.017,0.12,0.57,1.491,4.049,4.046e-6,0,-0.058,0.525,0.582,0.003,867.088,0.001,335.278,0.057,6.4,32.17
15.966,5.796,2643.066,456.9,0.262,0.003,60.419,43.167,0,0.533,0.395,0.017,0.12,0.576,1.63,4.39,-2.943e-5,0,-0.058,0.525,0.582,0.004,867.027,0.001,335.275,0.056,6.4,32.17
16.005,6.229,2643.066,456.9,0.262,0.003,60.291,43.167,0,0.533,0.395,0.017,0.12,0.581,1.767,4.724,1.813e-4,0,-0.058,0.525,0.583,0.004,866.967,0.001,335.273,0.055,6.4,32.17
16.046,6.185,2643.066,456.9,0.262,0.003,60.303,43.167,0,0.533,0.395,0.017,0.12,0.581,1.753,4.69,-2.939e-4,0,-0.063,0.525,0.587,0.004,866.906,0.001,335.271,0.054,6.4,32.17
16.085,6.349,2643.066,456.9,0.262,0.003,60.255,43.167,0,0.532,0.395,0.017,0.12,0.583,1.806,4.817,2.622e-4,0,-0.065,0.525,0.59,0.004,866.849,0.001,335.269,0.053,6.4,32.17
16.124,6.564,2643.066,456.9,0.262,0.003,60.193,43.167,0,0.532,0.395,0.017,0.12,0.585,1.875,4.984,3.786e-4,0,-0.068,0.525,0.592,0.004,866.794,0.001,335.267,0.052,6.4,32.17
16.163,6.851,2643.066,456.9,0.262,0.003,60.11,43.167,0,0.532,0.395,0.017,0.12,0.589,1.968,5.206,4.162e-4,0,-0.07,0.525,0.594,0.004,866.74,0.001,335.265,0.051,6.4,32.17
16.203,7.254,2643.066,456.9,0.262,0.003,59.997,43.167,0,0.532,0.395,0.017,0.12,0.595,2.101,5.52,-4.892e-4,0,-0.071,0.525,0.595,0.005,866.687,0.001,335.263,0.05,6.4,32.17
16.243,7.595,2643.066,456.9,0.262,0.003,59.902,43.167,0,0.532,0.395,0.017,0.12,0.599,2.214,5.785,-2.458e-4,0,-0.072,0.525,0.597,0.005,866.635,0.001,335.261,0.049,6.4,32.17
16.283,8.164,2643.066,456.9,0.262,0.003,59.748,43.167,0,0.532,0.395,0.017,0.12,0.607,2.407,6.231,1.815e-4,0,-0.072,0.525,0.597,0.006,866.584,0.001,335.259,0.048,6.4,32.17
16.325,8.567,2643.066,456.9,0.262,0.003,59.641,43.167,0,0.532,0.395,0.017,0.12,0.613,2.546,6.546,3.788e-4,0,-0.074,0.525,0.599,0.007,866.534,0.001,335.257,0.048,6.4,32.17
16.368,8.98,2643.066,456.9,0.262,0.003,59.534,43.167,0,0.532,0.395,0.017,0.12,0.619,2.69,6.87,-2.199e-4,0,-0.076,0.525,0.601,0.008,866.484,0.001,335.255,0.047,6.4,32.17
16.411,9.565,2643.066,456.9,0.262,0.003,59.385,43.167,0,0.532,0.395,0.017,0.12,0.627,2.897,7.331,-3.16e-5,0,-0.077,0.525,0.602,0.01,866.436,0.001,335.253,0.046,6.4,32.17
16.455,9.984,2643.066,456.9,0.262,0.003,59.281,43.167,0,0.532,0.395,0.017,0.12,0.633,3.048,7.662,-4.531e-4,0,-0.08,0.525,0.604,0.011,866.389,0.001,335.252,0.045,6.4,32.17
16.499,10.444,2643.066,456.9,0.262,0.003,59.169,43.167,0,0.532,0.395,0.017,0.12,0.639,3.215,8.025,3.983e-4,0,-0.082,0.525,0.607,0.013,866.344,0.001,335.25,0.044,6.4,32.17
16.544,10.869,2643.066,456.9,0.262,0.003,59.068,43.167,0,0.532,0.395,0.017,0.12,0.645,3.372,8.363,3.978e-4,0,-0.085,0.525,0.61,0.016,866.299,0.001,335.248,0.043,6.4,32.17
16.589,11.715,2643.066,456.9,0.262,0.003,58.872,43.167,0,0.532,0.395,0.017,0.12,0.655,3.69,9.036,-1.046e-4,0,-0.084,0.525,0.608,0.019,866.257,0.001,335.247,0.042,6.4,32.17
16.636,12.479,2643.066,456.9,0.262,0.003,58.701,43.167,0,0.532,0.395,0.017,0.12,0.664,3.984,9.648,-4.645e-4,0,-0.084,0.525,0.608,0.023,866.215,0.001,335.245,0.042,6.4,32.17
16.685,13.192,2643.066,456.9,0.262,0.003,58.548,43.167,0,0.532,0.395,0.017,0.12,0.671,4.264,10.22,2.288e-4,0,-0.085,0.525,0.61,0.028,866.174,0.001,335.244,0.041,6.4,32.17
16.735,13.616,2643.066,456.9,0.262,0.003,58.458,43.167,0,0.532,0.395,0.017,0.12,0.675,4.433,10.558,3.442e-4,0,-0.091,0.525,0.615,0.033,866.135,0.001,335.242,0.04,6.4,32.17
16.785,14.246,2643.066,456.9,0.262,0.003,58.329,43.167,0,0.532,0.395,0.017,0.12,0.681,4.687,11.066,4.356e-4,0,-0.093,0.525,0.618,0.039,866.098,0.001,335.241,0.039,6.4,32.17
16.835,15.13,2643.066,456.9,0.262,0.003,58.154,43.167,0,0.534,0.396,0.017,0.12,0.688,5.051,11.783,7.113e-5,0,-0.093,0.525,0.617,0.046,866.064,0.001,335.24,0.038,6.4,32.17
16.885,16.127,2643.066,456.9,0.262,0.003,57.964,43.167,0,0.535,0.397,0.017,0.12,0.694,5.471,12.596,-4.187e-4,0,-0.09,0.525,0.615,0.054,866.032,0.001,335.238,0.038,6.4,32.17
16.935,16.959,2643.066,456.9,0.262,0.003,57.813,43.167,0,0.536,0.399,0.017,0.12,0.697,5.829,13.276,-2.085e-4,0,-0.091,0.525,0.616,0.064,866.002,0.001,335.237,0.037,6.4,32.17
16.985,17.75,2643.066,456.9,0.262,0.003,57.674,43.167,0,0.538,0.4,0.017,0.12,0.699,6.175,13.923,5.618e-5,0,-0.092,0.525,0.617,0.074,865.976,0.001,335.236,0.036,6.4,32.17
17.035,18.581,2643.066,456.9,0.262,0.003,57.533,43.167,0,0.539,0.402,0.017,0.12,0.699,6.545,14.606,1.604e-4,0,-0.093,0.525,0.617,0.086,865.951,0.001,335.236,0.036,6.4,32.17
17.085,19.442,2643.066,456.9,0.262,0.003,57.393,43.167,0,0.541,0.403,0.017,0.12,0.698,6.935,15.317,-9.401e-5,0,-0.092,0.525,0.617,0.099,865.93,0.001,335.235,0.035,6.4,32.17
17.135,20.193,2643.066,456.9,0.262,0.003,57.275,43.167,0,0.542,0.405,0.017,0.12,0.697,7.24,15.75,4.481e-4,0,-0.104,0.514,0.619,0.114,865.911,0.001,335.234,0.034,6.4,32.17
17.185,21.123,2643.066,456.9,0.262,0.003,57.134,43.167,0,0.543,0.406,0.017,0.12,0.694,7.478,15.629,-3.015e-4,0,-0.148,0.466,0.614,0.127,865.894,0.001,335.233,0.034,6.4,32.17
17.227,21.952,2643.066,456.9,0.262,0.003,57.014,43.167,0,0.544,0.407,0.017,0.12,0.689,7.696,15.528,3.622e-4,0,-0.182,0.422,0.604,0.136,865.882,0.001,335.233,0.034,6.4,32.17
17.261,22.668,2643.066,456.9,0.262,0.003,56.913,43.167,0,0.544,0.407,0.017,0.12,0.685,7.889,15.445,4.245e-4,0,-0.208,0.385,0.593,0.142,865.873,0.001,335.233,0.034,6.4,32.17
17.292,23.369,2643.066,456.9,0.262,0.003,56.818,43.167,0,0.544,0.407,0.017,0.12,0.679,8.082,15.368,1.535e-4,0,-0.231,0.348,0.579,0.145,865.867,0.001,335.232,0.034,6.4,32.17
17.319,23.853,2643.066,456.9,0.262,0.003,56.755,43.167,0,0.545,0.408,0.017,0.12,0.676,8.217,15.313,-6.493e-5,0,-0.247,0.322,0.569,0.151,865.862,0.001,335.232,0.033,6.4,32.17
17.345,24.26,2643.066,456.9,0.262,0.003,56.702,43.167,0,0.546,0.409,0.017,0.12,0.673,8.332,15.264,-4.922e-4,0,-0.259,0.301,0.56,0.158,865.857,0.001,335.232,0.033,6.4,32.17
17.37,24.677,2643.066,456.9,0.262,0.003,56.649,43.167,0,0.546,0.409,0.017,0.12,0.669,8.452,15.216,4.124e-4,0,-0.271,0.279,0.55,0.165,865.854,0.001,335.232,0.033,6.4,32.17
17.395,25.09,2643.066,456.9,0.262,0.003,56.598,43.167,0,0.547,0.41,0.017,0.12,0.666,8.571,15.17,-2.771e-4,0,-0.282,0.258,0.54,0.172,865.851,0.001,335.232,0.033,6.4,32.17
17.419,25.547,2643.066,456.9,0.262,0.003,56.542,43.167,0,0.547,0.41,0.017,0.12,0.662,8.705,15.122,3.772e-4,0,-0.294,0.234,0.528,0.177,865.849,0.001,335.232,0.032,6.4,32.17
17.442,26,2643.066,456.9,0.262,0.003,56.488,43.167,0,0.547,0.41,0.017,0.12,0.657,8.839,15.078,-3.297e-4,0,-0.305,0.21,0.514,0.18,865.848,0.001,335.232,0.032,6.4,32.17
17.464,26.4,2643.066,456.9,0.262,0.003,56.442,43.167,0,0.548,0.41,0.017,0.12,0.653,8.959,15.036,-2.693e-4,0,-0.313,0.189,0.502,0.186,865.847,0.001,335.232,0.032,6.4,32.17
17.486,26.771,2643.066,456.9,0.262,0.003,56.399,43.167,0,0.548,0.411,0.017,0.12,0.649,9.07,14.997,4.236e-5,0,-0.321,0.169,0.49,0.192,865.846,0.001,335.232,0.032,6.4,32.17
17.507,27.129,2643.066,456.9,0.262,0.003,56.359,43.167,0,0.548,0.411,0.017,0.12,0.645,9.179,14.959,3.317e-4,0,-0.328,0.151,0.479,0.2,865.847,0.001,335.232,0.032,6.4,32.17
17.528,27.47,2643.066,456.9,0.262,0.003,56.321,43.167,0,0.549,0.412,0.017,0.12,0.641,9.283,14.922,3.845e-4,0,-0.334,0.133,0.467,0.208,865.847,0.001,335.232,0.032,6.4,32.17
17.549,27.808,2643.066,456.9,0.262,0.003,56.284,43.167,0,0.549,0.412,0.017,0.12,0.638,9.388,14.885,-3.91e-4,0,-0.34,0.115,0.455,0.217,865.848,0.001,335.232,0.032,6.4,32.17
17.57,28.183,2643.066,456.9,0.262,0.003,56.244,43.167,0,0.549,0.412,0.017,0.12,0.633,9.504,14.848,4.128e-4,0,-0.346,0.095,0.441,0.223,865.849,0.001,335.232,0.032,6.4,32.17
17.591,28.549,2643.066,456.9,0.262,0.003,56.206,43.167,0,0.549,0.412,0.017,0.12,0.628,9.619,14.813,-2.913e-4,0,-0.351,0.076,0.427,0.229,865.851,0.001,335.232,0.032,6.4,32.17
17.611,28.934,2643.066,456.9,0.262,0.003,56.166,43.167,0,0.549,0.412,0.017,0.12,0.623,9.74,14.78,1.164e-4,0,-0.356,0.056,0.412,0.232,865.853,0.001,335.232,0.032,6.4,32.17
17.631,29.326,2643.066,456.9,0.262,0.003,56.127,43.167,0,0.549,0.412,0.017,0.12,0.617,9.865,14.749,-3.23e-4,0,-0.361,0.035,0.396,0.233,865.856,0.001,335.232,0.032,6.4,32.17
17.65,29.694,2643.066,456.9,0.262,0.003,56.09,43.167,0,0.548,0.411,0.017,0.12,0.612,9.982,14.721,1.454e-4,0,-0.364,0.016,0.38,0.235,865.859,0.001,335.232,0.032,6.4,32.17
17.67,29.983,2643.066,456.9,0.262,0.003,56.062,43.167,0,0.548,0.411,0.017,0.12,0.608,10.075,14.691,1.782e-4,0,-0.366,8.8e-4,0.367,0.243,865.862,0.001,335.232,0.032,6.4,32.17
17.689,30.265,2643.066,456.9,0.262,0.003,56.035,43.167,0,0.549,0.411,0.017,0.12,0.604,10.166,14.661,-1.661e-5,0,-0.353,0,0.353,0.253,865.865,0.001,335.232,0.032,6.4,32.17
17.708,30.555,2643.066,456.9,0.262,0.003,56.007,43.167,0,0.548,0.411,0.017,0.12,0.6,10.261,14.631,2.472e-4,0,-0.339,0,0.339,0.262,865.869,0.001,335.232,0.032,6.4,32.17
17.729,30.854,2643.066,456.9,0.262,0.003,55.979,43.167,0,0.548,0.411,0.017,0.12,0.595,10.358,14.602,4.059e-4,0,-0.325,0,0.325,0.271,865.874,0.001,335.233,0.032,6.4,32.17
17.75,31.151,2643.066,456.9,0.262,0.003,55.952,43.167,0,0.548,0.411,0.017,0.12,0.59,10.456,14.572,-4.22e-4,0,-0.311,0,0.311,0.28,865.879,0.001,335.233,0.032,6.4,32.17
17.773,31.513,2643.066,456.9,0.262,0.003,55.919,43.167,0,0.547,0.41,0.017,0.12,0.584,10.575,14.552,-2.766e-4,0,-0.294,0,0.294,0.276,865.885,0.001,335.233,0.032,6.4,32.17
17.796,31.855,2643.066,456.9,0.262,0.003,55.889,43.167,0,0.546,0.409,0.017,0.12,0.578,10.689,14.532,-1.533e-4,0,-0.277,0,0.277,0.273,865.892,0.001,335.233,0.033,6.4,32.17
17.82,32.104,2643.066,456.9,0.262,0.003,55.867,43.167,0,0.546,0.409,0.017,0.12,0.574,10.771,14.503,3.096e-4,0,-0.263,0,0.263,0.287,865.899,0.001,335.234,0.033,6.4,32.17
17.845,32.325,2643.066,456.9,0.262,0.003,55.848,43.167,0,0.546,0.409,0.017,0.12,0.57,10.845,14.469,-4.298e-4,0,-0.249,0,0.249,0.307,865.908,0.001,335.234,0.033,6.4,32.17
17.871,32.547,2643.066,456.9,0.262,0.003,55.829,43.167,0,0.546,0.408,0.017,0.12,0.567,10.92,14.439,-8.5e-5,0,-0.235,0,0.235,0.324,865.917,0.001,335.234,0.033,6.4,32.17
17.899,32.751,2643.066,456.9,0.262,0.003,55.812,43.167,0,0.545,0.408,0.017,0.12,0.563,10.988,14.409,-3.319e-7,0,-0.221,0,0.221,0.341,865.928,0.001,335.235,0.033,6.4,32.17
17.928,32.98,2643.066,456.9,0.262,0.003,55.793,43.167,0,0.544,0.406,0.017,0.12,0.558,11.065,14.399,2.657e-4,0,-0.204,0,0.204,0.337,865.94,0.001,335.235,0.034,6.4,32.17
17.958,33.158,2643.066,456.9,0.262,0.003,55.778,43.167,0,0.542,0.405,0.017,0.12,0.554,11.126,14.39,-4.508e-4,0,-0.188,0,0.188,0.336,865.953,0.001,335.236,0.034,6.4,32.17
17.99,33.265,2643.066,456.9,0.262,0.003,55.769,43.167,0,0.541,0.404,0.017,0.12,0.551,11.162,14.377,4.471e-4,0,-0.173,0,0.173,0.342,865.968,0.001,335.236,0.035,6.4,32.17
17.993,33.271,2643.066,456.9,0.262,0.003,55.769,43.167,0,0.541,0.404,0.017,0.12,0.551,11.164,14.376,2.597e-4,0,-0.171,0,0.171,0.342,865.97,0.001,335.236,0.035,6.4,32.17
17.997,33.28,2643.066,456.9,0.262,0.003,55.768,43.167,0,0.541,0.403,0.017,0.12,0.55,11.167,14.375,-4.272e-4,0,-0.169,0,0.169,0.343,865.972,0.001,335.236,0.035,6.4,32.17
18.004,33.284,2643.066,456.9,0.262,0.003,55.768,43.167,0,0.54,0.403,0.017,0.12,0.55,11.168,14.371,-2.018e-4,0,-0.167,0,0.167,0.347,865.975,0.001,335.236,0.035,6.4,32.17
18.013,33.277,2643.066,456.9,0.262,0.003,55.768,43.167,0,0.54,0.403,0.017,0.12,0.55,11.166,14.362,2.386e-4,0,-0.163,0,0.163,0.357,865.98,0.001,335.237,0.035,6.4,32.17
18.028,33.258,2643.066,456.9,0.262,0.003,55.77,43.167,0,0.54,0.403,0.017,0.12,0.55,11.159,14.348,4.918e-4,0,-0.158,0,0.158,0.372,865.987,0.001,335.237,0.035,6.4,32.17
18.05,33.207,2643.066,456.9,0.262,0.003,55.774,43.167,0,0.54,0.403,0.017,0.12,0.551,11.142,14.328,2.625e-4,0,-0.15,0,0.15,0.395,865.999,0.001,335.237,0.035,6.4,32.17
18.082,33.069,2643.066,456.9,0.262,0.003,55.785,43.167,0,0.54,0.402,0.017,0.12,0.553,11.096,14.293,-1.029e-4,0,-0.139,0,0.139,0.438,866.017,0.001,335.238,0.035,6.4,32.17
18.123,32.843,2643.066,456.9,0.262,0.003,55.804,43.167,0,0.539,0.401,0.017,0.12,0.555,11.019,14.274,2.081e-4,0,-0.125,0,0.125,0.471,866.042,0.001,335.239,0.036,6.4,32.17
18.167,32.501,2643.066,456.9,0.262,0.003,55.833,43.167,0,0.537,0.4,0.017,0.12,0.559,10.904,14.274,4.047e-4,0,-0.111,0,0.111,0.491,866.07,0.001,335.24,0.037,6.4,32.17
18.215,31.969,2643.066,456.9,0.262,0.003,55.879,43.167,0,0.536,0.398,0.017,0.12,0.565,10.726,14.273,1.952e-4,0,-0.098,0,0.098,0.526,866.102,0.001,335.241,0.037,6.4,32.17
18.265,31.227,2643.066,456.9,0.262,0.003,55.945,43.167,0,0.534,0.397,0.017,0.12,0.574,10.481,14.271,3.79e-4,0,-0.085,0,0.085,0.577,866.139,0.001,335.242,0.038,6.4,32.17
18.315,30.32,2643.066,456.9,0.262,0.003,56.03,43.167,0,0.533,0.396,0.017,0.12,0.586,10.184,14.284,4.936e-4,0,-0.075,0,0.075,0.626,866.178,0.001,335.244,0.039,6.4,32.17
18.365,29.268,2643.066,456.9,0.262,0.003,56.132,43.167,0,0.532,0.395,0.017,0.12,0.599,9.846,14.329,3.33e-4,0,-0.028,0.038,0.066,0.658,866.219,0.001,335.245,0.039,6.4,32.17
18.415,28.067,2643.066,456.9,0.262,0.003,56.257,43.167,0,0.532,0.395,0.017,0.12,0.615,9.468,14.404,4.041e-4,0,0.036,0.101,0.065,0.678,866.262,0.001,335.247,0.04,6.4,32.17
18.465,26.667,2643.066,456.9,0.262,0.003,56.411,43.167,0,0.532,0.395,0.017,0.12,0.631,9.039,14.49,-3.619e-4,0,0.102,0.175,0.073,0.71,866.308,0.001,335.249,0.041,6.4,32.17
18.506,25.419,2643.066,456.9,0.262,0.003,56.558,43.167,0,0.532,0.395,0.017,0.12,0.645,8.667,14.598,-7.756e-5,0,0.155,0.24,0.085,0.713,866.348,0.001,335.25,0.042,6.4,32.17
18.533,24.535,2643.066,456.9,0.262,0.003,56.667,43.167,0,0.532,0.395,0.017,0.12,0.653,8.411,14.67,2.696e-4,0,0.19,0.287,0.096,0.726,866.374,0.001,335.251,0.042,6.4,32.17
18.554,23.804,2643.066,456.9,0.262,0.003,56.761,43.167,0,0.532,0.395,0.017,0.12,0.66,8.204,14.738,-3.096e-4,0,0.218,0.325,0.107,0.73,866.396,0.001,335.252,0.042,6.4,32.17
18.572,23.178,2643.066,456.9,0.262,0.003,56.844,43.167,0,0.532,0.395,0.017,0.12,0.665,8.029,14.809,8.66e-5,0,0.241,0.358,0.117,0.723,866.415,0.001,335.253,0.043,6.4,32.17
