# Time (s),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reference length (cm),Reference area (cm²)
18.608,111.924,2643.189,456.9,0.262,0.003,61.724,43.169,0,0.537,0.4,0.017,0.12,-0.059,14.965,10.959,3.454e-4,0,-0.094,0,0.094,0.203,866.017,0.001,335.238,0.036,6.4,32.17
18.658,112.167,2643.189,456.9,0.262,0.003,61.532,43.169,0,0.535,0.398,0.017,0.12,-0.06,15.429,11.135,9.531e-5,0,-0.082,0,0.082,0.238,866.073,0.001,335.24,0.037,6.4,32.17
18.708,112.227,2643.189,456.9,0.262,0.003,61.307,43.169,0,0.533,0.396,0.017,0.12,-0.06,15.948,11.315,2.399e-4,0,-0.07,0,0.07,0.277,866.131,0.001,335.242,0.039,6.4,32.17
18.758,112.103,2643.189,456.9,0.262,0.003,61.048,43.169,0,0.532,0.395,0.017,0.12,-0.059,16.527,11.498,4.635e-4,0,-0.061,0,0.061,0.32,866.192,0.001,335.244,0.04,6.4,32.17
18.808,111.796,2643.189,456.9,0.262,0.003,60.756,43.169,0,0.532,0.395,0.017,0.12,-0.057,17.169,11.687,-7.42e-5,0,-0.052,0,0.052,0.366,866.254,0.001,335.247,0.041,6.4,32.17
18.858,111.348,2643.189,456.9,0.262,0.003,60.484,43.169,0,0.532,0.395,0.017,0.12,-0.054,17.755,11.83,4.55e-4,0,-0.045,0,0.045,0.426,866.319,0.001,335.249,0.042,6.4,32.17
18.908,110.687,2643.189,456.9,0.262,0.003,60.161,43.169,0,0.532,0.395,0.017,0.12,-0.05,18.446,11.995,-2.736e-5,0,-0.038,0,0.038,0.487,866.387,0.001,335.252,0.043,6.4,32.17
18.958,109.831,2643.189,456.9,0.262,0.003,59.815,43.169,0,0.532,0.395,0.017,0.12,-0.044,19.183,12.159,-8.009e-5,0,-0.033,0,0.033,0.556,866.456,0.001,335.254,0.044,6.4,32.17
19.008,108.799,2643.189,456.9,0.262,0.003,59.486,43.169,0,0.532,0.395,0.017,0.12,-0.038,19.861,12.272,-2.939e-4,0,0,0,0,0.639,866.527,0.001,335.257,0.044,6.4,32.17
19.058,107.526,2643.189,456.9,0.262,0.003,59.088,43.169,0,0.532,0.395,0.017,0.12,-0.031,20.705,12.443,4.472e-4,0,0,0,0,0.721,866.601,0.001,335.26,0.045,6.4,32.17
19.108,106.051,2643.189,456.9,0.262,0.003,58.7,43.169,0,0.532,0.395,0.017,0.12,-0.025,21.507,12.574,-4.85e-4,0,0,0,0,0.818,866.676,0.001,335.262,0.046,6.4,32.17
19.158,104.343,2643.189,456.9,0.262,0.003,58.289,43.169,0,0.532,0.395,0.017,0.12,-0.018,22.354,12.711,-3.334e-4,0,0,0,0,0.922,866.754,0.001,335.265,0.047,6.4,32.17
19.208,102.401,2643.189,456.9,0.262,0.003,57.885,43.169,0,0.532,0.395,0.017,0.12,-0.012,23.153,12.814,-2.279e-4,0,0,0,0,1.041,866.833,0.001,335.268,0.048,6.4,32.17
19.258,100.206,2643.189,456.9,0.262,0.003,57.449,43.169,0,0.532,0.395,0.017,0.12,-0.007,24.023,12.945,4.13e-4,0,0,0,0,1.164,866.913,0.001,335.271,0.049,6.4,32.17
19.308,97.753,2643.189,456.9,0.262,0.003,57.029,43.169,0,0.532,0.395,0.017,0.12,-0.003,24.801,13.033,-1.324e-4,0,0,0,0,1.304,866.996,0.001,335.274,0.049,6.4,32.17
19.356,95.17,2643.189,456.9,0.262,0.003,56.647,43.169,0,0.532,0.395,0.017,0.12,-9.31e-4,25.424,13.085,2.549e-4,0,0,0,0,1.44,867.075,0.001,335.277,0.05,6.4,32.17
19.4,92.515,2643.189,456.9,0.262,0.003,56.391,43.169,0,0.532,0.395,0.017,0.12,-1.103e-4,25.55,12.955,-1.436e-4,0,0,0,0,1.58,867.151,0.001,335.28,0.051,6.4,32.17
19.442,89.799,2643.189,456.9,0.262,0.003,56.152,43.169,0,0.532,0.395,0.017,0.12,5.762e-8,25.589,12.821,-1.151e-4,0,0,0,0,1.716,867.224,0.001,335.283,0.051,6.4,32.17
19.482,87.023,2643.189,456.9,0.262,0.003,55.93,43.169,0,0.532,0.395,0.017,0.12,1.821e-4,25.535,12.675,2.189e-4,0,0,0,0,1.858,867.294,0.001,335.285,0.052,6.4,32.17
19.52,84.195,2643.189,456.9,0.262,0.003,55.727,43.169,0,0.532,0.395,0.017,0.12,0.001,25.381,12.523,-1.25e-4,0,0,0,0,1.998,867.361,0.001,335.288,0.052,6.4,32.17
19.557,81.324,2643.189,456.9,0.262,0.003,55.543,43.169,0,0.532,0.395,0.017,0.12,0.004,25.127,12.369,2.34e-4,0,0,0,0,2.134,867.426,0.001,335.29,0.053,6.4,32.17
19.592,78.422,2643.189,456.9,0.262,0.003,55.379,43.169,0,0.533,0.395,0.017,0.12,0.01,24.77,12.216,2.939e-4,0,0,0,0,2.261,867.49,0.001,335.292,0.053,6.4,32.17
19.625,75.494,2643.189,456.9,0.262,0.003,55.237,43.169,0,0.533,0.395,0.017,0.12,0.018,24.312,12.068,4.665e-4,0,0,0,0,2.379,867.551,0.001,335.295,0.054,6.4,32.17
19.658,72.535,2643.189,456.9,0.262,0.003,55.117,43.169,0,0.533,0.395,0.017,0.12,0.031,23.755,11.915,-3.113e-4,0,0,0,0,2.495,867.611,0.001,335.297,0.054,6.4,32.17
19.689,69.536,2643.189,456.9,0.262,0.003,55.017,43.169,0,0.533,0.395,0.017,0.12,0.048,23.099,11.752,-1.325e-4,0,0,0,0,2.619,867.669,0.001,335.299,0.055,6.4,32.17
19.72,66.526,2643.189,456.9,0.262,0.003,54.94,43.169,0,0.533,0.395,0.017,0.12,0.07,22.355,11.602,-7.151e-5,0,0,0,0,2.731,867.727,0.001,335.301,0.055,6.4,32.17
19.749,63.506,2643.189,456.9,0.262,0.003,54.887,43.169,0,0.533,0.395,0.017,0.12,0.096,21.53,11.461,-1.275e-5,0,0,0,0,2.835,867.783,0.001,335.303,0.055,6.4,32.17
19.778,60.464,2643.189,456.9,0.262,0.003,54.856,43.169,0,0.533,0.395,0.017,0.12,0.128,20.629,11.324,4.127e-4,0,0,0,0,2.941,867.838,0.001,335.305,0.056,6.4,32.17
19.806,57.411,2643.189,456.9,0.262,0.003,54.85,43.169,0,0.533,0.395,0.017,0.12,0.164,19.664,11.2,-1.972e-4,0,0,0,0,3.042,867.891,0.001,335.307,0.056,6.4,32.17
19.834,54.353,2643.189,456.9,0.262,0.003,54.869,43.169,0,0.533,0.395,0.017,0.12,0.204,18.645,11.092,1.417e-4,0,0,0,0,3.138,867.945,0.001,335.309,0.057,6.4,32.17
19.86,51.293,2643.189,456.9,0.262,0.003,54.914,43.169,0,0.533,0.395,0.018,0.12,0.249,17.586,11.003,-3.424e-4,0,0,0,0,3.23,867.997,0.001,335.311,0.057,6.4,32.17
19.887,48.236,2643.189,456.9,0.262,0.003,54.986,43.169,0,0.533,0.395,0.018,0.12,0.296,16.5,10.939,1.513e-4,0,0,0,0,3.315,868.048,0.001,335.313,0.058,6.4,32.17
19.912,45.177,2643.189,456.9,0.262,0.003,55.086,43.169,0,0.533,0.395,0.018,0.12,0.346,15.397,10.898,-1.851e-4,0,0,0,0,3.399,868.099,0.001,335.315,0.058,6.4,32.17
19.937,42.119,2643.189,456.9,0.262,0.003,55.216,43.169,0,0.533,0.395,0.018,0.12,0.397,14.289,10.885,-1.901e-4,0,0,0,0,3.482,868.149,0.001,335.317,0.059,6.4,32.17
19.962,39.06,2643.189,456.9,0.262,0.003,55.379,43.169,0,0.533,0.395,0.018,0.12,0.449,13.188,10.899,1.245e-4,0,0,0,0,3.564,868.199,0.001,335.319,0.059,6.4,32.17
19.986,36.001,2643.189,456.9,0.262,0.003,55.576,43.169,0,0.533,0.395,0.018,0.12,0.499,12.106,10.946,4.796e-4,0,0,0,0,3.648,868.248,0.001,335.321,0.06,6.4,32.17
20.009,32.955,2643.189,456.9,0.262,0.003,55.809,43.169,0,0.533,0.395,0.018,0.12,0.547,11.059,11.031,3.027e-4,0,0,0,0,3.727,868.296,0.001,335.322,0.06,6.4,32.17
20.032,29.93,2643.189,456.9,0.262,0.003,56.082,43.169,0,0.533,0.395,0.018,0.12,0.591,10.06,11.159,4.017e-5,0,0.012,0.012,0,3.799,868.344,0.001,335.324,0.061,6.4,32.17
20.055,26.917,2643.189,456.9,0.262,0.003,56.398,43.169,0,0.533,0.395,0.018,0.12,0.629,9.117,11.33,3.256e-4,0,0.497,0.54,0.043,3.868,868.392,0.001,335.326,0.061,6.4,32.17
20.059,26.409,2643.189,456.9,0.262,0.003,56.456,43.169,0,0.533,0.395,0.018,0.12,0.635,8.963,11.363,-2.236e-4,0,0.578,0.629,0.05,3.878,868.4,0.001,335.326,0.062,6.4,32.17
20.062,25.973,2643.189,456.9,0.262,0.003,56.507,43.169,0,0.533,0.395,0.018,0.12,0.64,8.833,11.394,4.354e-4,0,0.647,0.705,0.058,3.886,868.406,0.001,335.326,0.062,6.4,32.17
20.065,25.583,2643.189,456.9,0.262,0.003,56.554,43.169,0,0.533,0.395,0.018,0.12,0.644,8.718,11.423,1.289e-4,0,0.708,0.773,0.066,3.894,868.413,0.001,335.327,0.062,6.4,32.17
20.067,25.227,2643.189,456.9,0.262,0.003,56.597,43.169,0,0.533,0.395,0.018,0.12,0.648,8.613,11.449,2.601e-4,0,0.762,0.835,0.073,3.9,868.418,0.001,335.327,0.062,6.4,32.17
20.07,24.89,2643.189,456.9,0.262,0.003,56.638,43.169,0,0.533,0.395,0.018,0.12,0.651,8.515,11.475,-1.925e-4,0,0.814,0.894,0.081,3.906,868.423,0.001,335.327,0.062,6.4,32.17
20.072,24.552,2643.189,456.9,0.262,0.003,56.681,43.169,0,0.533,0.395,0.018,0.12,0.654,8.418,11.503,-4.53e-4,0,0.865,0.954,0.089,3.912,868.429,0.001,335.327,0.062,6.4,32.17
20.075,24.213,2643.189,456.9,0.262,0.003,56.724,43.169,0,0.533,0.395,0.018,0.12,0.657,8.321,11.53,-2.308e-4,0,0.916,1.013,0.097,3.918,868.434,0.001,335.327,0.062,6.4,32.17
20.077,23.874,2643.189,456.9,0.262,0.003,56.768,43.169,0,0.533,0.395,0.018,0.12,0.66,8.225,11.558,8.764e-6,0,0.966,1.072,0.106,3.923,868.439,0.001,335.328,0.062,6.4,32.17
20.08,23.535,2643.189,456.9,0.262,0.003,56.812,43.169,0,0.533,0.395,0.018,0.121,0.663,8.13,11.588,-4.419e-4,0,1.016,1.132,0.116,3.928,868.445,0.001,335.328,0.062,6.4,32.17
20.082,23.195,2643.189,456.9,0.262,0.003,56.857,43.169,0,0.533,0.395,0.018,0.121,0.666,8.036,11.617,-2.171e-4,0,1.065,1.191,0.126,3.933,868.45,0.001,335.328,0.062,6.4,32.17
20.085,22.855,2643.189,456.9,0.262,0.003,56.904,43.169,0,0.533,0.395,0.018,0.121,0.669,7.942,11.649,-4.905e-4,0,1.114,1.251,0.136,3.937,868.455,0.001,335.328,0.062,6.4,32.17
20.087,22.514,2643.189,456.9,0.262,0.003,56.95,43.169,0,0.533,0.395,0.018,0.121,0.671,7.849,11.681,4.833e-6,0,1.163,1.31,0.147,3.941,868.461,0.001,335.328,0.062,6.4,32.17
20.09,22.173,2643.189,456.9,0.262,0.003,56.998,43.169,0,0.533,0.395,0.018,0.121,0.674,7.757,11.714,3.166e-4,0,1.211,1.37,0.159,3.945,868.466,0.001,335.329,0.062,6.4,32.17
20.092,21.832,2643.189,456.9,0.262,0.003,57.047,43.169,0,0.533,0.395,0.018,0.121,0.676,7.666,11.748,-5.711e-6,0,1.259,1.43,0.171,3.948,868.471,0.001,335.329,0.062,6.4,32.17
20.095,21.49,2643.189,456.9,0.262,0.003,57.096,43.169,0,0.533,0.395,0.018,0.121,0.678,7.576,11.784,4.611e-4,0,1.306,1.49,0.183,3.951,868.477,0.001,335.329,0.062,6.4,32.17
20.097,21.147,2643.189,456.9,0.262,0.003,57.146,43.169,0,0.533,0.395,0.018,0.121,0.68,7.486,11.82,-4.456e-4,0,1.353,1.549,0.196,3.954,868.482,0.001,335.329,0.063,6.4,32.17
20.1,20.805,2643.189,456.9,0.262,0.003,57.197,43.169,0,0.533,0.395,0.018,0.121,0.682,7.398,11.858,6.748e-6,0,1.4,1.609,0.21,3.955,868.487,0.001,335.329,0.063,6.4,32.17
20.102,20.455,2643.189,456.9,0.262,0.003,57.25,43.169,0,0.533,0.395,0.018,0.121,0.684,7.308,11.893,-1.153e-4,0,1.447,1.671,0.223,3.961,868.493,0.001,335.33,0.063,6.4,32.17
20.105,20.104,2643.189,456.9,0.262,0.003,57.304,43.169,0,0.533,0.395,0.018,0.121,0.686,7.22,11.929,2.563e-4,0,1.494,1.732,0.238,3.966,868.498,0.001,335.33,0.063,6.4,32.17
20.107,19.752,2643.189,456.9,0.262,0.003,57.359,43.169,0,0.533,0.395,0.018,0.121,0.687,7.08,11.727,-3.931e-4,0,1.498,1.75,0.252,3.97,868.504,0.001,335.33,0.063,6.4,32.17
20.11,19.401,2643.189,456.9,0.262,0.003,57.415,43.169,0,0.533,0.395,0.018,0.121,0.688,6.918,11.427,-2.285e-4,0,1.484,1.75,0.267,3.974,868.509,0.001,335.33,0.063,6.4,32.17
20.112,19.048,2643.189,456.9,0.262,0.003,57.472,43.169,0,0.533,0.395,0.018,0.121,0.69,6.758,11.127,4.046e-4,0,1.469,1.75,0.281,3.977,868.514,0.001,335.33,0.063,6.4,32.17
20.115,18.696,2643.189,456.9,0.262,0.003,57.53,43.169,0,0.533,0.395,0.018,0.121,0.691,6.599,10.83,2.566e-4,0,1.455,1.75,0.295,3.978,868.52,0.001,335.331,0.063,6.4,32.17
20.117,18.344,2643.189,456.9,0.262,0.003,57.589,43.169,0,0.533,0.395,0.018,0.121,0.691,6.441,10.534,-2.244e-4,0,1.441,1.75,0.309,3.978,868.525,0.001,335.331,0.063,6.4,32.17
20.12,17.991,2643.189,456.9,0.262,0.003,57.648,43.169,0,0.533,0.395,0.018,0.121,0.692,6.284,10.239,-1.946e-4,0,1.427,1.75,0.323,3.977,868.531,0.001,335.331,0.063,6.4,32.17
20.122,17.638,2643.189,456.9,0.262,0.003,57.709,43.169,0,0.533,0.395,0.018,0.121,0.692,6.128,9.947,3.978e-4,0,1.413,1.75,0.337,3.975,868.536,0.001,335.331,0.063,6.4,32.17
20.125,17.285,2643.189,456.9,0.262,0.003,57.771,43.169,0,0.533,0.395,0.018,0.121,0.693,5.973,9.656,1.056e-5,0,1.4,1.75,0.351,3.972,868.541,0.001,335.331,0.063,6.4,32.17
20.127,16.933,2643.189,456.9,0.262,0.003,57.834,43.169,0,0.533,0.395,0.018,0.121,0.693,5.819,9.367,-3.917e-4,0,1.386,1.75,0.364,3.967,868.547,0.001,335.332,0.063,6.4,32.17
20.13,16.58,2643.189,456.9,0.262,0.003,57.897,43.169,0,0.533,0.395,0.018,0.121,0.693,5.667,9.081,4.378e-4,0,1.373,1.75,0.378,3.96,868.552,0.001,335.332,0.063,6.4,32.17
20.132,16.227,2643.189,456.9,0.262,0.003,57.962,43.169,0,0.533,0.395,0.018,0.121,0.692,5.516,8.797,4.961e-4,0,1.359,1.75,0.391,3.952,868.558,0.001,335.332,0.063,6.4,32.17
20.135,15.875,2643.189,456.9,0.262,0.003,58.028,43.169,0,0.533,0.395,0.018,0.121,0.691,5.366,8.516,-3.835e-5,0,1.346,1.75,0.404,3.943,868.563,0.001,335.332,0.063,6.4,32.17
20.137,15.523,2643.189,456.9,0.262,0.003,58.095,43.169,0,0.533,0.395,0.018,0.121,0.689,5.217,8.236,1.075e-4,0,1.333,1.75,0.417,3.931,868.569,0.001,335.332,0.064,6.4,32.17
20.14,15.171,2643.189,456.9,0.262,0.003,58.162,43.169,0,0.533,0.395,0.018,0.121,0.688,5.07,7.959,4.659e-4,0,1.32,1.75,0.43,3.918,868.574,0.001,335.333,0.064,6.4,32.17
20.142,14.819,2643.189,456.9,0.262,0.003,58.231,43.169,0,0.533,0.395,0.018,0.121,0.686,4.924,7.686,2.653e-4,0,1.308,1.75,0.443,3.903,868.58,0.001,335.333,0.064,6.4,32.17
20.145,14.468,2643.189,456.9,0.262,0.003,58.301,43.169,0,0.533,0.395,0.018,0.121,0.683,4.78,7.415,4.065e-4,0,1.295,1.75,0.455,3.885,868.585,0.001,335.333,0.064,6.4,32.17
20.147,14.118,2643.189,456.9,0.262,0.003,58.372,43.169,0,0.533,0.395,0.018,0.121,0.681,4.637,7.149,-4.989e-4,0,1.283,1.75,0.468,3.866,868.59,0.001,335.333,0.064,6.4,32.17
20.15,13.768,2643.189,456.9,0.262,0.003,58.444,43.169,0,0.533,0.395,0.018,0.121,0.678,4.495,6.886,-2.621e-4,0,1.27,1.75,0.48,3.844,868.596,0.001,335.333,0.064,6.4,32.17
20.152,13.424,2643.189,456.9,0.262,0.003,58.516,43.169,0,0.533,0.395,0.018,0.121,0.675,4.358,6.634,-3.994e-4,0,1.258,1.75,0.492,3.815,868.601,0.001,335.334,0.064,6.4,32.17
20.155,13.081,2643.189,456.9,0.262,0.003,58.588,43.169,0,0.533,0.395,0.018,0.121,0.671,4.221,6.388,-2.971e-4,0,1.246,1.75,0.504,3.783,868.607,0.001,335.334,0.064,6.4,32.17
20.157,12.739,2643.189,456.9,0.262,0.003,58.662,43.169,0,0.533,0.395,0.018,0.121,0.668,4.087,6.147,2.63e-4,0,1.234,1.75,0.516,3.747,868.612,0.001,335.334,0.064,6.4,32.17
20.16,12.399,2643.189,456.9,0.262,0.003,58.736,43.169,0,0.533,0.395,0.018,0.121,0.664,3.954,5.912,-1.437e-5,0,1.222,1.75,0.528,3.707,868.618,0.001,335.334,0.064,6.4,32.17
20.162,12.061,2643.189,456.9,0.262,0.003,58.811,43.169,0,0.533,0.395,0.018,0.121,0.66,3.824,5.683,3.723e-4,0,1.21,1.75,0.54,3.663,868.623,0.001,335.334,0.064,6.4,32.17
20.165,11.724,2643.189,456.9,0.262,0.003,58.887,43.169,0,0.533,0.395,0.018,0.121,0.656,3.695,5.46,-2.723e-4,0,1.199,1.75,0.551,3.615,868.629,0.001,335.335,0.064,6.4,32.17
20.167,11.39,2643.189,456.9,0.262,0.003,58.964,43.169,0,0.533,0.395,0.018,0.121,0.652,3.568,5.245,3.834e-4,0,1.187,1.75,0.563,3.561,868.635,0.001,335.335,0.064,6.4,32.17
20.17,11.058,2643.189,456.9,0.262,0.003,59.041,43.169,0,0.533,0.395,0.018,0.121,0.648,3.443,5.037,-9.221e-5,0,1.176,1.75,0.574,3.503,868.64,0.001,335.335,0.064,6.4,32.17
20.172,10.728,2643.189,456.9,0.262,0.003,59.119,43.169,0,0.533,0.395,0.018,0.121,0.644,3.321,4.838,3.207e-4,0,1.165,1.75,0.586,3.439,868.646,0.001,335.335,0.064,6.4,32.17
20.175,10.401,2643.189,456.9,0.262,0.003,59.198,43.169,0,0.533,0.395,0.018,0.121,0.639,3.2,4.647,-4.153e-4,0,1.154,1.75,0.597,3.368,868.651,0.001,335.335,0.064,6.4,32.17
20.177,10.078,2643.189,456.9,0.262,0.003,59.276,43.169,0,0.533,0.395,0.018,0.121,0.635,3.082,4.467,-1.103e-4,0,1.143,1.75,0.608,3.291,868.657,0.001,335.336,0.065,6.4,32.17
20.18,9.758,2643.189,456.9,0.262,0.003,59.355,43.169,0,0.533,0.395,0.018,0.121,0.631,2.967,4.297,-4.97e-4,0,1.132,1.75,0.619,3.207,868.662,0.001,335.336,0.065,6.4,32.17
20.182,9.442,2643.189,456.9,0.262,0.003,59.435,43.169,0,0.533,0.395,0.018,0.121,0.626,2.854,4.138,2.024e-4,0,1.121,1.75,0.63,3.114,868.668,0.001,335.336,0.065,6.4,32.17
20.185,9.13,2643.189,456.9,0.262,0.003,59.514,43.169,0,0.533,0.395,0.018,0.121,0.622,2.743,3.993,-4.371e-4,0,1.11,1.75,0.64,3.013,868.673,0.001,335.336,0.065,6.4,32.17
20.187,8.824,2643.189,456.9,0.262,0.003,59.593,43.169,0,0.533,0.395,0.018,0.121,0.618,2.636,3.862,-3.838e-4,0,1.1,1.75,0.651,2.903,868.679,0.001,335.337,0.065,6.4,32.17
20.19,8.523,2643.189,456.9,0.262,0.003,59.672,43.169,0,0.533,0.395,0.018,0.121,0.613,2.531,3.744,-3.473e-4,0,1.089,1.75,0.661,2.782,868.685,0.001,335.337,0.065,6.4,32.17
20.192,8.229,2643.189,456.9,0.262,0.003,59.75,43.169,0,0.533,0.395,0.018,0.121,0.609,2.43,3.645,1.853e-4,0,1.079,1.75,0.672,2.651,868.69,0.001,335.337,0.065,6.4,32.17
20.195,7.941,2643.189,456.9,0.262,0.003,59.827,43.169,0,0.533,0.395,0.018,0.121,0.605,2.332,3.56,3.447e-4,0,1.068,1.75,0.682,2.509,868.696,0.001,335.337,0.065,6.4,32.17
20.197,7.661,2643.189,456.9,0.262,0.003,59.903,43.169,0,0.533,0.395,0.018,0.121,0.601,2.237,3.496,2.257e-4,0,1.058,1.75,0.692,2.355,868.701,0.001,335.337,0.065,6.4,32.17
20.2,7.39,2643.189,456.9,0.262,0.003,59.978,43.169,0,0.533,0.395,0.018,0.121,0.597,2.147,3.449,-4.571e-5,0,1.048,1.75,0.702,2.189,868.707,0.001,335.338,0.065,6.4,32.17
20.202,7.128,2643.189,456.9,0.262,0.003,60.051,43.169,0,0.533,0.395,0.018,0.121,0.594,2.06,3.421,4.941e-4,0,1.038,1.75,0.712,2.013,868.713,0.001,335.338,0.065,6.4,32.17
20.205,6.877,2643.189,456.9,0.262,0.003,60.123,43.169,0,0.533,0.395,0.018,0.121,0.59,1.977,3.413,4.63e-4,0,1.028,1.75,0.722,1.825,868.718,0.001,335.338,0.065,6.4,32.17
20.207,6.638,2643.189,456.9,0.262,0.003,60.191,43.169,0,0.533,0.395,0.018,0.121,0.587,1.899,3.425,4.79e-4,0,1.019,1.75,0.732,1.627,868.724,0.001,335.338,0.065,6.4,32.17
20.21,6.413,2643.189,456.9,0.262,0.003,60.256,43.169,0,0.533,0.395,0.018,0.121,0.584,1.826,3.456,-1.961e-4,0,1.009,1.75,0.742,1.421,868.729,0.001,335.338,0.065,6.4,32.17
20.212,6.202,2643.189,456.9,0.262,0.003,60.318,43.169,0,0.533,0.395,0.018,0.121,0.581,1.759,3.504,3.061e-4,0,0.999,1.75,0.751,1.209,868.735,0.001,335.339,0.065,6.4,32.17
20.215,6.008,2643.189,456.9,0.262,0.003,60.375,43.169,0,0.533,0.395,0.018,0.121,0.579,1.697,3.568,1.053e-5,0,0.99,1.75,0.761,0.995,868.741,0.001,335.339,0.066,6.4,32.17
20.217,5.833,2643.189,456.9,0.262,0.003,60.427,43.169,0,0.533,0.395,0.018,0.121,0.577,1.642,3.642,-2.439e-4,0,0.98,1.75,0.77,0.786,868.746,0.001,335.339,0.066,6.4,32.17
20.22,5.677,2643.189,456.9,0.262,0.003,60.474,43.169,0,0.533,0.395,0.018,0.121,0.575,1.593,3.721,-2.703e-4,0,0.971,1.75,0.779,0.586,868.752,0.001,335.339,0.066,6.4,32.17
20.222,5.543,2643.189,456.9,0.262,0.003,60.514,43.169,0,0.533,0.395,0.018,0.121,0.573,1.551,3.8,-1.035e-4,0,0.962,1.75,0.788,0.404,868.758,0.001,335.339,0.066,6.4,32.17
20.225,5.433,2643.189,456.9,0.262,0.003,60.548,43.169,0,0.533,0.395,0.018,0.121,0.572,1.517,3.872,-4.034e-4,0,0.953,1.75,0.798,0.247,868.763,0.001,335.34,0.066,6.4,32.17
20.227,5.347,2643.189,456.9,0.262,0.003,60.574,43.169,0,0.533,0.395,0.018,0.121,0.571,1.49,3.93,-1.737e-4,0,0.944,1.75,0.807,0.123,868.769,0.001,335.34,0.066,6.4,32.17
20.23,5.288,2643.189,456.9,0.262,0.003,60.592,43.169,0,0.533,0.395,0.018,0.121,0.57,1.472,3.967,-2.548e-5,0,0.935,1.75,0.815,0.04,868.775,0.001,335.34,0.066,6.4,32.17
20.232,5.255,2643.189,456.9,0.262,0.003,60.602,43.169,0,0.533,0.395,0.018,0.121,0.569,1.461,3.98,3.401e-5,0,0.926,1.75,0.824,0.002,868.78,0.001,335.34,0.066,6.4,32.17
20.235,5.25,2643.189,456.9,0.262,0.003,60.604,43.169,0,0.533,0.395,0.018,0.121,0.569,1.46,3.99,-4.439e-4,0,0.917,1.75,0.833,-0.013,868.786,0.001,335.34,0.066,6.4,32.17
20.237,5.272,2643.189,456.9,0.262,0.003,60.597,43.169,0,0.533,0.395,0.018,0.121,0.57,1.467,4.066,-1.31e-4,0,0.909,1.75,0.842,-0.071,868.792,0.001,335.341,0.066,6.4,32.17
20.24,5.322,2643.189,456.9,0.262,0.003,60.582,43.169,0,0.533,0.395,0.018,0.121,0.57,1.482,4.207,3.294e-4,0,0.9,1.75,0.85,-0.175,868.797,0.001,335.341,0.066,6.4,32.17
20.242,5.397,2643.189,456.9,0.262,0.003,60.559,43.169,0,0.533,0.395,0.018,0.121,0.571,1.506,4.408,-3.738e-4,0,0.892,1.75,0.859,-0.317,868.803,0.001,335.341,0.066,6.4,32.17
20.245,5.498,2643.189,456.9,0.262,0.003,60.528,43.169,0,0.533,0.395,0.018,0.121,0.572,1.537,4.659,4.066e-4,0,0.883,1.75,0.867,-0.491,868.809,0.001,335.341,0.066,6.4,32.17
20.247,5.623,2643.189,456.9,0.262,0.003,60.49,43.169,0,0.533,0.395,0.018,0.121,0.574,1.576,4.952,-2.56e-4,0,0.875,1.75,0.875,-0.687,868.815,0.001,335.342,0.066,6.4,32.17
20.25,5.77,2643.189,456.9,0.262,0.003,60.446,43.169,0,0.533,0.395,0.018,0.121,0.576,1.622,5.276,2.161e-4,0,0.867,1.75,0.884,-0.898,868.82,0.001,335.342,0.067,6.4,32.17
20.252,5.934,2643.189,456.9,0.262,0.003,60.397,43.169,0,0.533,0.395,0.018,0.121,0.578,1.674,5.62,-3.848e-4,0,0.859,1.75,0.892,-1.115,868.826,0.001,335.342,0.067,6.4,32.17
20.255,6.116,2643.189,456.9,0.262,0.003,60.343,43.169,0,0.533,0.395,0.018,0.121,0.58,1.731,5.979,-4.426e-4,0,0.851,1.75,0.9,-1.333,868.832,0.001,335.342,0.067,6.4,32.17
20.257,6.315,2643.189,456.9,0.262,0.003,60.285,43.169,0,0.533,0.395,0.018,0.121,0.583,1.795,6.346,-4.88e-4,0,0.843,1.75,0.908,-1.546,868.838,0.001,335.342,0.067,6.4,32.17
20.26,6.529,2643.189,456.9,0.262,0.003,60.223,43.169,0,0.533,0.395,0.018,0.121,0.586,1.864,6.717,2.027e-5,0,0.835,1.75,0.916,-1.75,868.843,0.001,335.343,0.067,6.4,32.17
20.262,6.757,2643.189,456.9,0.262,0.003,60.157,43.169,0,0.533,0.395,0.018,0.121,0.589,1.938,7.087,1.231e-4,0,0.827,1.75,0.924,-1.942,868.849,0.001,335.343,0.067,6.4,32.17
20.265,6.997,2643.189,456.9,0.262,0.003,60.089,43.169,0,0.533,0.395,0.018,0.121,0.592,2.017,7.452,2.664e-4,0,0.819,1.75,0.931,-2.121,868.855,0.001,335.343,0.067,6.4,32.17
20.267,7.248,2643.189,456.9,0.262,0.003,60.018,43.169,0,0.533,0.395,0.018,0.121,0.596,2.1,7.812,2.053e-4,0,0.812,1.75,0.939,-2.285,868.861,0.001,335.343,0.067,6.4,32.17
