# Time (s),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reference length (cm),Reference area (cm²)
10.892,0.205,2643.123,456.9,0.262,0.003,62.402,43.168,0,0.546,0.393,0.027,0.125,0.546,0.051,0.153,4.954e-4,0,-0.012,1.056,1.068,-4.329e-5,888.804,0.001,336.082,0.205,6.4,32.17
10.905,0.221,2643.123,456.9,0.262,0.003,62.401,43.168,0,0.546,0.393,0.027,0.125,0.546,0.055,0.166,-2.885e-4,0,-0.012,1.056,1.068,-9.675e-5,888.708,0.001,336.078,0.205,6.4,32.17
10.918,0.244,2643.123,456.9,0.262,0.003,62.395,43.168,0,0.546,0.393,0.027,0.125,0.546,0.061,0.183,4.775e-4,0,-0.012,1.056,1.068,-1.375e-4,888.612,0.001,336.075,0.204,6.4,32.17
10.932,0.269,2643.123,456.9,0.262,0.003,62.385,43.168,0,0.546,0.393,0.027,0.125,0.546,0.067,0.202,-1.054e-4,0,-0.013,1.056,1.069,-1.483e-4,888.516,0.001,336.071,0.204,6.4,32.17
10.945,0.294,2643.123,456.9,0.262,0.003,62.373,43.168,0,0.546,0.393,0.027,0.125,0.546,0.073,0.22,4.37e-5,0,-0.013,1.056,1.069,-1.347e-4,888.421,0.001,336.068,0.203,6.4,32.17
10.958,0.315,2643.123,456.9,0.262,0.003,62.361,43.168,0,0.546,0.393,0.027,0.125,0.546,0.079,0.236,2.861e-4,0,-0.013,1.056,1.069,-1.067e-4,888.326,0.001,336.064,0.203,6.4,32.17
10.972,0.331,2643.123,456.9,0.262,0.003,62.351,43.168,0,0.546,0.393,0.027,0.125,0.546,0.083,0.248,6.883e-5,0,-0.013,1.056,1.069,-7.333e-5,888.231,0.001,336.061,0.202,6.4,32.17
10.985,0.342,2643.123,456.9,0.262,0.003,62.343,43.168,0,0.546,0.393,0.027,0.125,0.546,0.086,0.256,8.358e-5,0,-0.013,1.056,1.069,-4.193e-5,888.136,0.001,336.057,0.202,6.4,32.17
10.998,0.347,2643.123,456.9,0.262,0.003,62.338,43.168,0,0.546,0.393,0.027,0.125,0.546,0.087,0.259,-1.252e-4,0,-0.013,1.056,1.069,-1.759e-5,888.042,0.001,336.054,0.202,6.4,32.17
11.011,0.35,2643.123,456.9,0.262,0.003,62.335,43.168,0,0.545,0.393,0.027,0.125,0.546,0.087,0.262,2.464e-4,0,-0.013,1.056,1.069,-4.309e-6,887.948,0.001,336.05,0.201,6.4,32.17
11.025,0.351,2643.123,456.9,0.262,0.003,62.334,43.168,0,0.545,0.393,0.027,0.125,0.546,0.088,0.263,6.375e-5,0,-0.013,1.056,1.069,0,887.854,0.001,336.047,0.201,6.4,32.17
11.038,0.351,2643.123,456.9,0.262,0.003,62.333,43.168,0,0.545,0.393,0.027,0.125,0.546,0.088,0.262,2.992e-4,0,-0.013,1.056,1.069,4.594e-6,887.76,0.001,336.043,0.2,6.4,32.17
11.051,0.348,2643.123,456.9,0.262,0.003,62.333,43.168,0,0.545,0.393,0.027,0.125,0.545,0.087,0.26,4.18e-4,0,-0.013,1.056,1.069,1.83e-5,887.665,0.001,336.04,0.2,6.4,32.17
11.065,0.332,2643.123,456.9,0.262,0.003,62.338,43.168,0,0.545,0.393,0.027,0.125,0.545,0.083,0.249,4.531e-4,0,-0.013,1.056,1.069,4.187e-5,887.571,0.001,336.036,0.199,6.4,32.17
11.078,0.312,2643.123,456.9,0.262,0.003,62.346,43.168,0,0.545,0.393,0.027,0.125,0.545,0.078,0.234,3.659e-4,0,-0.013,1.056,1.069,7.176e-5,887.477,0.001,336.033,0.199,6.4,32.17
11.092,0.289,2643.123,456.9,0.262,0.003,62.356,43.168,0,0.545,0.393,0.027,0.125,0.545,0.072,0.216,-4.585e-4,0,-0.013,1.056,1.069,1.044e-4,887.383,0.001,336.029,0.198,6.4,32.17
11.105,0.27,2643.123,456.9,0.262,0.003,62.365,43.168,0,0.545,0.393,0.027,0.125,0.545,0.067,0.202,-4.855e-4,0,-0.013,1.056,1.069,1.356e-4,887.289,0.001,336.026,0.198,6.4,32.17
11.119,0.261,2643.123,456.9,0.262,0.003,62.37,43.168,0,0.545,0.393,0.027,0.125,0.545,0.065,0.196,2.743e-4,0,-0.013,1.056,1.069,1.649e-4,887.195,0.001,336.022,0.198,6.4,32.17
11.132,0.253,2643.123,456.9,0.262,0.003,62.376,43.168,0,0.545,0.393,0.027,0.125,0.545,0.063,0.189,-2.519e-4,0,-0.013,1.056,1.069,1.881e-4,887.101,0.001,336.019,0.197,6.4,32.17
11.146,0.244,2643.123,456.9,0.262,0.003,62.383,43.168,0,0.545,0.393,0.026,0.125,0.545,0.061,0.183,3.068e-4,0,-0.013,1.055,1.069,1.976e-4,887.007,0.001,336.015,0.197,6.4,32.17
11.159,0.22,2643.123,456.9,0.262,0.003,62.396,43.168,0,0.545,0.393,0.026,0.125,0.545,0.055,0.164,3.943e-4,0,-0.013,1.055,1.069,1.758e-4,886.913,0.001,336.012,0.196,6.4,32.17
11.173,0.193,2643.123,456.9,0.262,0.003,62.41,43.168,0,0.545,0.393,0.026,0.125,0.545,0.048,0.144,-3.74e-4,0,-0.013,1.055,1.069,1.132e-4,886.82,0.001,336.008,0.196,6.4,32.17
11.187,0.175,2643.123,456.9,0.262,0.003,62.417,43.168,0,0.545,0.393,0.026,0.125,0.545,0.044,0.131,-4.509e-5,0,-0.013,1.055,1.069,3.44e-5,886.726,0.001,336.005,0.195,6.4,32.17
11.2,0.171,2643.123,456.9,0.262,0.003,62.412,43.168,0,0.545,0.393,0.026,0.125,0.545,0.043,0.128,-2.471e-4,0,-0.014,1.055,1.069,-2.182e-7,886.633,0.001,336.001,0.195,6.4,32.17
11.214,0.194,2643.123,456.9,0.262,0.003,62.397,43.168,0,0.545,0.393,0.026,0.125,0.545,0.048,0.145,-9.548e-5,0,-0.014,1.055,1.069,-2.42e-5,886.541,0.001,335.998,0.194,6.4,32.17
11.227,0.226,2643.123,456.9,0.262,0.003,62.38,43.168,0,0.544,0.393,0.026,0.125,0.545,0.056,0.169,2.615e-4,0,-0.014,1.055,1.069,-6.846e-5,886.448,0.001,335.995,0.194,6.4,32.17
11.241,0.264,2643.123,456.9,0.262,0.003,62.362,43.168,0,0.544,0.393,0.026,0.125,0.545,0.066,0.197,5.497e-5,0,-0.014,1.055,1.069,-1.091e-4,886.355,0.001,335.991,0.194,6.4,32.17
11.255,0.303,2643.123,456.9,0.262,0.003,62.347,43.168,0,0.544,0.393,0.026,0.125,0.544,0.076,0.227,1.139e-4,0,-0.014,1.055,1.069,-1.39e-4,886.262,0.001,335.988,0.193,6.4,32.17
11.268,0.338,2643.123,456.9,0.262,0.003,62.335,43.168,0,0.544,0.393,0.026,0.125,0.544,0.084,0.253,-1.377e-5,0,-0.014,1.055,1.069,-1.546e-4,886.17,0.001,335.984,0.193,6.4,32.17
11.282,0.372,2643.123,456.9,0.262,0.003,62.324,43.168,0,0.544,0.393,0.026,0.125,0.544,0.093,0.278,3.119e-4,0,-0.014,1.055,1.069,-1.465e-4,886.077,0.001,335.981,0.192,6.4,32.17
11.296,0.404,2643.123,456.9,0.262,0.003,62.315,43.168,0,0.544,0.393,0.026,0.125,0.544,0.101,0.302,4.379e-5,0,-0.014,1.055,1.069,-1.218e-4,885.985,0.001,335.977,0.192,6.4,32.17
11.309,0.425,2643.123,456.9,0.262,0.003,62.31,43.168,0,0.544,0.393,0.026,0.125,0.544,0.107,0.318,3.654e-4,0,-0.014,1.055,1.069,-8.935e-5,885.894,0.001,335.974,0.191,6.4,32.17
11.323,0.438,2643.123,456.9,0.262,0.003,62.309,43.168,0,0.544,0.393,0.026,0.125,0.544,0.11,0.328,4.024e-4,0,-0.014,1.055,1.069,-5.496e-5,885.803,0.001,335.971,0.191,6.4,32.17
11.336,0.444,2643.123,456.9,0.262,0.003,62.309,43.168,0,0.544,0.393,0.026,0.125,0.544,0.111,0.333,7.616e-5,0,-0.014,1.055,1.069,-2.556e-5,885.712,0.001,335.967,0.19,6.4,32.17
11.35,0.442,2643.123,456.9,0.262,0.003,62.31,43.168,0,0.544,0.393,0.026,0.125,0.544,0.111,0.332,-3.039e-4,0,-0.014,1.055,1.069,-6.385e-6,885.622,0.001,335.964,0.19,6.4,32.17
11.363,0.432,2643.123,456.9,0.262,0.003,62.314,43.168,0,0.544,0.393,0.026,0.125,0.544,0.108,0.324,1.395e-4,0,-0.014,1.055,1.07,0,885.533,0.001,335.961,0.189,6.4,32.17
11.377,0.416,2643.123,456.9,0.262,0.003,62.318,43.168,0,0.544,0.393,0.026,0.125,0.544,0.104,0.311,-2.848e-4,0,-0.015,1.055,1.07,6.563e-6,885.444,0.001,335.957,0.189,6.4,32.17
11.39,0.392,2643.123,456.9,0.262,0.003,62.325,43.168,0,0.544,0.393,0.026,0.125,0.544,0.098,0.294,6.085e-5,0,-0.015,1.055,1.07,2.389e-5,885.355,0.001,335.954,0.189,6.4,32.17
11.403,0.366,2643.123,456.9,0.262,0.003,62.332,43.168,0,0.544,0.393,0.026,0.125,0.544,0.092,0.275,-3.313e-4,0,-0.015,1.055,1.07,4.797e-5,885.267,0.001,335.951,0.188,6.4,32.17
11.417,0.346,2643.123,456.9,0.262,0.003,62.337,43.168,0,0.544,0.393,0.026,0.125,0.544,0.086,0.258,-1.101e-4,0,-0.015,1.055,1.07,7.498e-5,885.179,0.001,335.948,0.188,6.4,32.17
11.43,0.322,2643.123,456.9,0.262,0.003,62.343,43.168,0,0.544,0.393,0.026,0.125,0.544,0.08,0.241,-4.861e-4,0,-0.015,1.055,1.07,1.017e-4,885.091,0.001,335.944,0.187,6.4,32.17
11.444,0.296,2643.123,456.9,0.262,0.003,62.35,43.168,0,0.544,0.393,0.025,0.125,0.544,0.074,0.221,2.704e-4,0,-0.015,1.055,1.07,1.232e-4,885.002,0.001,335.941,0.187,6.4,32.17
11.457,0.261,2643.123,456.9,0.262,0.003,62.361,43.168,0,0.543,0.393,0.025,0.125,0.544,0.065,0.195,-1.476e-4,0,-0.015,1.055,1.07,1.307e-4,884.914,0.001,335.938,0.186,6.4,32.17
11.47,0.219,2643.123,456.9,0.262,0.003,62.376,43.168,0,0.543,0.393,0.025,0.124,0.543,0.055,0.164,3.068e-4,0,-0.015,1.055,1.07,1.119e-4,884.827,0.001,335.934,0.186,6.4,32.17
11.484,0.182,2643.123,456.9,0.262,0.003,62.392,43.168,0,0.543,0.393,0.025,0.124,0.543,0.045,0.136,-1.081e-4,0,-0.015,1.055,1.07,6.551e-5,884.739,0.001,335.931,0.185,6.4,32.17
11.497,0.154,2643.123,456.9,0.262,0.003,62.41,43.168,0,0.543,0.393,0.025,0.124,0.543,0.038,0.115,-2.529e-4,0,-0.015,1.055,1.07,1.207e-5,884.652,0.001,335.928,0.185,6.4,32.17
11.511,0.142,2643.123,456.9,0.262,0.003,62.422,43.168,0,0.543,0.394,0.025,0.124,0.543,0.035,0.107,-2.483e-5,0,-0.015,1.055,1.07,-5.927e-6,884.566,0.001,335.925,0.185,6.4,32.17
11.524,0.145,2643.123,456.9,0.262,0.003,62.423,43.168,0,0.543,0.394,0.025,0.124,0.543,0.036,0.109,-1.786e-5,0,-0.015,1.055,1.07,-6.19e-5,884.479,0.001,335.922,0.184,6.4,32.17
11.537,0.16,2643.123,456.9,0.262,0.003,62.414,43.168,0,0.543,0.394,0.025,0.124,0.543,0.04,0.12,1.747e-4,0,-0.015,1.055,1.07,-1.279e-4,884.393,0.001,335.918,0.184,6.4,32.17
11.551,0.18,2643.123,456.9,0.262,0.003,62.4,43.168,0,0.543,0.394,0.025,0.124,0.543,0.045,0.135,3.612e-4,0,-0.016,1.055,1.07,-1.615e-4,884.307,0.001,335.915,0.183,6.4,32.17
11.564,0.199,2643.123,456.9,0.262,0.003,62.388,43.168,0,0.543,0.394,0.025,0.124,0.543,0.05,0.15,4.544e-4,0,-0.016,1.055,1.07,-1.596e-4,884.221,0.001,335.912,0.183,6.4,32.17
11.578,0.217,2643.123,456.9,0.262,0.003,62.378,43.168,0,0.543,0.394,0.025,0.124,0.543,0.054,0.163,3.243e-4,0,-0.016,1.055,1.07,-1.43e-4,884.135,0.001,335.909,0.182,6.4,32.17
11.591,0.233,2643.123,456.9,0.262,0.003,62.37,43.168,0,0.543,0.394,0.025,0.124,0.543,0.058,0.175,-1.027e-4,0,-0.016,1.055,1.07,-1.186e-4,884.049,0.001,335.906,0.182,6.4,32.17
11.604,0.247,2643.123,456.9,0.262,0.003,62.363,43.168,0,0.543,0.394,0.025,0.124,0.543,0.062,0.185,-1.494e-4,0,-0.016,1.055,1.07,-9.04e-5,883.963,0.001,335.902,0.181,6.4,32.17
11.618,0.257,2643.123,456.9,0.262,0.003,62.358,43.168,0,0.543,0.394,0.025,0.124,0.543,0.064,0.192,4.995e-4,0,-0.016,1.055,1.07,-6.003e-5,883.877,0.001,335.899,0.181,6.4,32.17
11.631,0.263,2643.123,456.9,0.262,0.003,62.357,43.168,0,0.543,0.394,0.025,0.124,0.543,0.065,0.196,-2.765e-4,0,-0.016,1.055,1.07,-3.355e-5,883.792,0.001,335.896,0.181,6.4,32.17
11.645,0.262,2643.123,456.9,0.262,0.003,62.358,43.168,0,0.543,0.394,0.025,0.124,0.543,0.065,0.196,3.147e-5,0,-0.016,1.055,1.071,-1.403e-5,883.707,0.001,335.893,0.18,6.4,32.17
11.658,0.256,2643.123,456.9,0.262,0.003,62.362,43.168,0,0.543,0.394,0.025,0.124,0.543,0.064,0.191,1.116e-4,0,-0.016,1.054,1.071,-3.004e-6,883.622,0.001,335.89,0.18,6.4,32.17
11.672,0.245,2643.123,456.9,0.262,0.003,62.368,43.168,0,0.543,0.394,0.025,0.124,0.543,0.061,0.183,4.644e-4,0,-0.016,1.054,1.071,3.618e-8,883.538,0.001,335.887,0.179,6.4,32.17
11.685,0.229,2643.123,456.9,0.262,0.003,62.376,43.168,0,0.542,0.394,0.025,0.124,0.543,0.057,0.171,-3.331e-5,0,-0.016,1.054,1.071,3.989e-6,883.453,0.001,335.884,0.179,6.4,32.17
11.699,0.209,2643.123,456.9,0.262,0.003,62.386,43.168,0,0.542,0.394,0.025,0.124,0.542,0.052,0.156,4.639e-4,0,-0.016,1.054,1.071,1.323e-5,883.369,0.001,335.881,0.178,6.4,32.17
11.712,0.195,2643.123,456.9,0.262,0.003,62.391,43.168,0,0.542,0.394,0.025,0.124,0.542,0.049,0.146,-2.62e-4,0,-0.016,1.054,1.071,1.991e-5,883.285,0.001,335.877,0.178,6.4,32.17
11.726,0.187,2643.123,456.9,0.262,0.003,62.393,43.168,0,0.542,0.394,0.025,0.124,0.542,0.047,0.14,4.499e-4,0,-0.016,1.054,1.071,2.59e-5,883.201,0.001,335.874,0.177,6.4,32.17
11.739,0.184,2643.123,456.9,0.262,0.003,62.394,43.168,0,0.542,0.394,0.025,0.124,0.542,0.046,0.137,-9.747e-5,0,-0.016,1.054,1.071,3.239e-5,883.117,0.001,335.871,0.177,6.4,32.17
11.753,0.184,2643.123,456.9,0.262,0.003,62.393,43.168,0,0.542,0.394,0.025,0.124,0.542,0.046,0.138,-2.77e-4,0,-0.016,1.054,1.071,4.078e-5,883.033,0.001,335.868,0.177,6.4,32.17
11.766,0.184,2643.123,456.9,0.262,0.003,62.393,43.168,0,0.542,0.394,0.024,0.124,0.542,0.046,0.137,-1.879e-4,0,-0.017,1.054,1.071,5.254e-5,882.949,0.001,335.865,0.176,6.4,32.17
11.78,0.183,2643.123,456.9,0.262,0.003,62.393,43.168,0,0.542,0.394,0.024,0.124,0.542,0.046,0.137,1.568e-4,0,-0.017,1.054,1.071,6.815e-5,882.865,0.001,335.862,0.176,6.4,32.17
11.794,0.183,2643.123,456.9,0.262,0.003,62.394,43.168,0,0.542,0.394,0.024,0.124,0.542,0.045,0.136,3.566e-4,0,-0.017,1.054,1.071,8.853e-5,882.78,0.001,335.859,0.175,6.4,32.17
11.807,0.188,2643.123,456.9,0.262,0.003,62.394,43.168,0,0.542,0.394,0.024,0.124,0.542,0.047,0.141,-4.278e-5,0,-0.017,1.054,1.071,1.159e-4,882.696,0.001,335.856,0.175,6.4,32.17
11.821,0.198,2643.123,456.9,0.262,0.003,62.392,43.168,0,0.542,0.394,0.024,0.124,0.542,0.049,0.148,-5.61e-5,0,-0.017,1.054,1.071,1.512e-4,882.612,0.001,335.852,0.174,6.4,32.17
11.835,0.204,2643.123,456.9,0.262,0.003,62.392,43.168,0,0.542,0.394,0.024,0.124,0.542,0.051,0.153,-1.219e-5,0,-0.017,1.054,1.071,1.88e-4,882.528,0.001,335.849,0.174,6.4,32.17
11.849,0.207,2643.123,456.9,0.262,0.003,62.393,43.168,0,0.542,0.394,0.024,0.124,0.542,0.052,0.155,2.961e-4,0,-0.017,1.054,1.071,2.16e-4,882.444,0.001,335.846,0.174,6.4,32.17
11.863,0.209,2643.123,456.9,0.262,0.003,62.393,43.168,0,0.542,0.394,0.024,0.124,0.542,0.052,0.156,1.618e-4,0,-0.017,1.054,1.071,2.211e-4,882.359,0.001,335.843,0.173,6.4,32.17
11.877,0.212,2643.123,456.9,0.262,0.003,62.389,43.168,0,0.542,0.394,0.024,0.124,0.542,0.053,0.158,-4.382e-4,0,-0.017,1.054,1.071,1.911e-4,882.275,0.001,335.84,0.173,6.4,32.17
11.891,0.221,2643.123,456.9,0.262,0.003,62.381,43.168,0,0.542,0.394,0.024,0.124,0.542,0.055,0.164,4.003e-4,0,-0.017,1.054,1.071,1.281e-4,882.191,0.001,335.837,0.172,6.4,32.17
11.905,0.234,2643.123,456.9,0.262,0.003,62.369,43.168,0,0.542,0.394,0.024,0.124,0.542,0.058,0.175,2.454e-4,0,-0.017,1.054,1.071,5.668e-5,882.106,0.001,335.834,0.172,6.4,32.17
11.919,0.251,2643.123,456.9,0.262,0.003,62.357,43.168,0,0.542,0.394,0.024,0.124,0.542,0.062,0.187,-3.431e-4,0,-0.017,1.054,1.071,8.919e-6,882.022,0.001,335.831,0.171,6.4,32.17
11.933,0.278,2643.123,456.9,0.262,0.003,62.345,43.168,0,0.541,0.394,0.024,0.124,0.542,0.069,0.208,4.523e-4,0,-0.017,1.054,1.071,-2.265e-6,881.938,0.001,335.827,0.171,6.4,32.17
11.947,0.314,2643.123,456.9,0.262,0.003,62.333,43.168,0,0.541,0.394,0.024,0.124,0.542,0.078,0.235,-4.91e-4,0,-0.017,1.054,1.071,-2.791e-5,881.854,0.001,335.824,0.17,6.4,32.17
11.961,0.345,2643.123,456.9,0.262,0.003,62.325,43.168,0,0.541,0.394,0.024,0.124,0.542,0.086,0.258,-4.935e-5,0,-0.017,1.054,1.071,-6.923e-5,881.77,0.001,335.821,0.17,6.4,32.17
11.975,0.376,2643.123,456.9,0.262,0.003,62.317,43.168,0,0.541,0.394,0.024,0.124,0.542,0.094,0.281,-1.851e-4,0,-0.017,1.054,1.071,-1.076e-4,881.687,0.001,335.818,0.17,6.4,32.17
11.989,0.411,2643.123,456.9,0.262,0.003,62.308,43.168,0,0.541,0.394,0.024,0.124,0.542,0.103,0.307,-4.501e-4,0,-0.018,1.054,1.071,-1.302e-4,881.604,0.001,335.815,0.169,6.4,32.17
12.003,0.447,2643.123,456.9,0.262,0.003,62.296,43.168,0,0.541,0.394,0.024,0.124,0.542,0.112,0.335,-6.177e-5,0,-0.018,1.054,1.072,-1.335e-4,881.522,0.001,335.812,0.169,6.4,32.17
12.017,0.484,2643.123,456.9,0.262,0.003,62.283,43.168,0,0.541,0.394,0.024,0.124,0.542,0.121,0.363,2.95e-4,0,-0.018,1.054,1.072,-1.2e-4,881.44,0.001,335.809,0.168,6.4,32.17
12.031,0.518,2643.123,456.9,0.262,0.003,62.27,43.168,0,0.541,0.394,0.024,0.124,0.542,0.13,0.388,3.79e-5,0,-0.018,1.054,1.072,-9.529e-5,881.358,0.001,335.806,0.168,6.4,32.17
12.044,0.549,2643.123,456.9,0.262,0.003,62.257,43.168,0,0.541,0.394,0.024,0.124,0.542,0.138,0.411,-2.242e-5,0,-0.018,1.054,1.072,-6.561e-5,881.276,0.001,335.803,0.167,6.4,32.17
12.058,0.577,2643.123,456.9,0.262,0.003,62.244,43.168,0,0.541,0.394,0.024,0.124,0.542,0.145,0.432,-7.512e-5,0,-0.018,1.054,1.072,-3.681e-5,881.195,0.001,335.8,0.167,6.4,32.17
12.072,0.601,2643.123,456.9,0.262,0.003,62.232,43.168,0,0.541,0.394,0.024,0.124,0.542,0.151,0.45,4.635e-4,0,-0.018,1.054,1.072,-1.412e-5,881.114,0.001,335.797,0.166,6.4,32.17
12.086,0.619,2643.123,456.9,0.262,0.003,62.221,43.168,0,0.541,0.394,0.024,0.124,0.542,0.156,0.464,-1.458e-5,0,-0.018,1.054,1.072,-1.582e-6,881.033,0.001,335.794,0.166,6.4,32.17
12.1,0.632,2643.123,456.9,0.262,0.003,62.213,43.168,0,0.541,0.394,0.024,0.124,0.541,0.159,0.473,3.365e-4,0,-0.018,1.054,1.072,1.797e-6,880.952,0.001,335.791,0.166,6.4,32.17
12.114,0.626,2643.123,456.9,0.262,0.003,62.212,43.168,0,0.541,0.394,0.023,0.124,0.541,0.157,0.469,-3.295e-4,0,-0.018,1.054,1.072,1.53e-5,880.871,0.001,335.788,0.165,6.4,32.17
12.128,0.615,2643.123,456.9,0.262,0.003,62.214,43.168,0,0.541,0.394,0.023,0.124,0.541,0.154,0.46,3.585e-4,0,-0.019,1.054,1.072,4e-5,880.791,0.001,335.785,0.165,6.4,32.17
12.142,0.598,2643.123,456.9,0.262,0.003,62.219,43.168,0,0.541,0.394,0.023,0.124,0.541,0.15,0.447,5.179e-5,0,-0.019,1.054,1.072,7.194e-5,880.711,0.001,335.782,0.164,6.4,32.17
12.156,0.579,2643.123,456.9,0.262,0.003,62.225,43.168,0,0.541,0.394,0.023,0.123,0.541,0.145,0.433,2.461e-4,0,-0.019,1.054,1.072,1.057e-4,880.632,0.001,335.779,0.164,6.4,32.17
12.17,0.56,2643.123,456.9,0.262,0.003,62.233,43.168,0,0.541,0.394,0.023,0.123,0.541,0.141,0.419,-5.596e-5,0,-0.019,1.054,1.073,1.356e-4,880.552,0.001,335.776,0.163,6.4,32.17
12.184,0.539,2643.123,456.9,0.262,0.003,62.243,43.168,0,0.541,0.394,0.023,0.123,0.541,0.135,0.403,2.641e-4,0,-0.019,1.054,1.073,1.549e-4,880.473,0.001,335.773,0.163,6.4,32.17
12.197,0.516,2643.123,456.9,0.262,0.003,62.255,43.168,0,0.54,0.394,0.023,0.123,0.541,0.129,0.386,9.377e-5,0,-0.019,1.054,1.073,1.579e-4,880.394,0.001,335.77,0.162,6.4,32.17
12.211,0.531,2643.123,456.9,0.262,0.003,62.252,43.168,0,0.54,0.394,0.023,0.123,0.541,0.133,0.397,1.343e-4,0,-0.019,1.054,1.073,1.507e-4,880.316,0.001,335.767,0.162,6.4,32.17
12.225,0.556,2643.123,456.9,0.262,0.003,62.246,43.168,0,0.54,0.394,0.023,0.123,0.541,0.14,0.416,-6.555e-5,0,-0.019,1.054,1.073,1.33e-4,880.237,0.001,335.764,0.162,6.4,32.17
12.239,0.584,2643.123,456.9,0.262,0.003,62.239,43.168,0,0.54,0.394,0.023,0.123,0.541,0.147,0.436,-2.382e-4,0,-0.019,1.054,1.073,1.056e-4,880.157,0.001,335.762,0.161,6.4,32.17
12.254,0.614,2643.123,456.9,0.262,0.003,62.229,43.168,0,0.54,0.394,0.023,0.123,0.541,0.154,0.459,4.081e-4,0,-0.019,1.053,1.073,7.315e-5,880.078,0.001,335.759,0.161,6.4,32.17
12.268,0.646,2643.123,456.9,0.262,0.003,62.217,43.168,0,0.54,0.394,0.023,0.123,0.541,0.162,0.483,2.772e-4,0,-0.019,1.053,1.073,4.142e-5,879.998,0.001,335.756,0.16,6.4,32.17
12.282,0.683,2643.123,456.9,0.262,0.003,62.202,43.168,0,0.54,0.394,0.023,0.123,0.541,0.172,0.511,3.531e-4,0,-0.019,1.053,1.073,1.685e-5,879.918,0.001,335.753,0.16,6.4,32.17
12.297,0.725,2643.123,456.9,0.262,0.003,62.183,43.168,0,0.54,0.394,0.023,0.123,0.541,0.183,0.542,-1.049e-4,0,-0.019,1.053,1.073,3.032e-6,879.838,0.001,335.75,0.159,6.4,32.17
12.311,0.733,2643.123,456.9,0.262,0.003,62.175,43.168,0,0.54,0.394,0.023,0.123,0.541,0.185,0.549,-4.118e-5,0,-0.019,1.053,1.073,-1.412e-6,879.757,0.001,335.747,0.159,6.4,32.17
12.325,0.736,2643.123,456.9,0.262,0.003,62.169,43.168,0,0.54,0.394,0.023,0.123,0.541,0.185,0.55,8.947e-5,0,-0.02,1.053,1.073,-1.768e-5,879.678,0.001,335.744,0.158,6.4,32.17
12.34,0.745,2643.123,456.9,0.262,0.003,62.161,43.168,0,0.54,0.394,0.023,0.123,0.541,0.188,0.557,-2.137e-4,0,-0.02,1.053,1.073,-4.69e-5,879.599,0.001,335.741,0.158,6.4,32.17
12.354,0.76,2643.123,456.9,0.262,0.003,62.153,43.168,0,0.54,0.394,0.023,0.123,0.541,0.192,0.569,-4.152e-4,0,-0.02,1.053,1.073,-7.919e-5,879.521,0.001,335.738,0.158,6.4,32.17
12.368,0.781,2643.123,456.9,0.262,0.003,62.145,43.168,0,0.54,0.394,0.023,0.123,0.541,0.197,0.584,-1.447e-4,0,-0.02,1.053,1.073,-1.039e-4,879.443,0.001,335.735,0.157,6.4,32.17
12.382,0.804,2643.123,456.9,0.262,0.003,62.138,43.168,0,0.54,0.394,0.023,0.123,0.541,0.203,0.601,-3.357e-4,0,-0.02,1.053,1.074,-1.162e-4,879.365,0.001,335.732,0.157,6.4,32.17
12.396,0.826,2643.123,456.9,0.262,0.003,62.132,43.168,0,0.54,0.394,0.023,0.123,0.541,0.209,0.618,2.98e-4,0,-0.02,1.053,1.074,-1.143e-4,879.288,0.001,335.729,0.156,6.4,32.17
12.411,0.846,2643.123,456.9,0.262,0.003,62.128,43.168,0,0.54,0.394,0.023,0.123,0.541,0.214,0.633,2.939e-4,0,-0.021,1.053,1.074,-1.002e-4,879.211,0.001,335.727,0.156,6.4,32.17
12.425,0.863,2643.123,456.9,0.262,0.003,62.125,43.168,0,0.54,0.394,0.023,0.123,0.541,0.218,0.646,7.919e-5,0,-0.021,1.053,1.074,-7.766e-5,879.135,0.001,335.724,0.155,6.4,32.17
12.439,0.876,2643.123,456.9,0.262,0.003,62.123,43.168,0,0.54,0.394,0.023,0.123,0.541,0.221,0.656,-4.367e-4,0,-0.021,1.053,1.074,-5.186e-5,879.059,0.001,335.721,0.155,6.4,32.17
12.453,0.885,2643.123,456.9,0.262,0.003,62.122,43.168,0,0.54,0.394,0.023,0.123,0.541,0.224,0.662,2.823e-4,0,-0.021,1.053,1.074,-2.78e-5,878.983,0.001,335.718,0.154,6.4,32.17
12.467,0.891,2643.123,456.9,0.262,0.003,62.121,43.168,0,0.539,0.394,0.022,0.123,0.541,0.225,0.667,-5.732e-5,0,-0.021,1.053,1.074,-9.674e-6,878.908,0.001,335.715,0.154,6.4,32.17
12.481,0.891,2643.123,456.9,0.262,0.003,62.121,43.168,0,0.539,0.394,0.022,0.123,0.541,0.225,0.667,4.624e-4,0,-0.021,1.053,1.074,-6.961e-7,878.832,0.001,335.712,0.154,6.4,32.17
